application_id,application_month,age,employment_years,annual_income,loan_amount,term_months,interest_rate,debt_to_income,credit_score,n_open_accounts,n_delinq_2yr,home_ownership,purpose,employment_type,region,channel,prior_customer,collections_flag,default
APP003396,2022-06,24,8.6,22900.0,16200.0,36,16.33,0.6413,658.0,2,0,mortgage,home_improvement,contract,south,branch,True,0,0
APP003397,2023-06,20,7.2,11900.0,4200.0,48,14.49,0.29,726.0,3,0,mortgage,debt_consolidation,contract,west,branch,True,0,0
APP003398,2023-06,34,7.9,86100.0,10500.0,36,12.85,0.1247,,3,0,rent,home_improvement,salaried,northeast,digital,True,0,0
APP003399,2022-07,31,1.5,12900.0,9600.0,24,16.24,0.4307,594.0,2,0,rent,auto,self_employed,south,broker,False,0,0
APP003400,2024-02,35,8.3,33300.0,37600.0,36,15.66,0.4397,596.0,8,0,rent,home_improvement,contract,south,branch,False,0,0
APP003401,2024-02,27,2.8,9700.0,4000.0,24,14.81,0.3713,574.0,3,0,mortgage,small_business,retired,northeast,digital,False,0,0
APP003402,2022-04,37,1.3,24300.0,4100.0,48,16.09,0.1412,638.0,8,0,mortgage,auto,salaried,south,branch,True,0,0
APP003403,2024-09,52,6.6,16700.0,1300.0,24,15.8,0.3209,540.0,9,0,mortgage,major_purchase,salaried,south,digital,True,0,0
APP003404,2023-08,24,1.4,14700.0,2300.0,60,14.18,0.1226,623.0,7,0,rent,debt_consolidation,salaried,northeast,digital,False,0,0
APP003405,2024-11,61,,45300.0,17000.0,24,16.04,0.4199,579.0,3,1,rent,auto,self_employed,south,branch,False,1,1
APP003406,2024-05,31,3.3,24000.0,18200.0,12,16.69,1.0065,591.0,7,0,rent,auto,self_employed,northeast,digital,False,1,1
APP003407,2023-10,32,6.9,35800.0,33100.0,36,16.27,0.3989,602.0,5,0,rent,major_purchase,contract,northeast,branch,False,1,1
APP003408,2024-10,41,7.6,28900.0,5400.0,24,14.77,0.239,604.0,3,0,mortgage,debt_consolidation,salaried,west,digital,False,0,0
APP003409,2024-09,49,9.2,58700.0,19300.0,60,14.47,0.2983,765.0,5,0,own,auto,salaried,west,digital,True,0,0
APP003410,2023-07,33,,22500.0,19500.0,12,18.21,1.0305,,3,0,mortgage,auto,self_employed,south,branch,True,1,1
APP003411,2023-01,37,4.0,,24900.0,24,13.56,0.4507,678.0,2,0,mortgage,major_purchase,salaried,midwest,broker,False,0,0
APP003412,2024-02,49,12.9,56600.0,31000.0,36,17.36,0.3194,656.0,4,0,mortgage,debt_consolidation,salaried,west,digital,True,0,0
APP003413,2024-12,20,1.4,26100.0,4800.0,36,14.52,0.2011,,2,0,rent,debt_consolidation,salaried,south,digital,False,0,0
APP003414,2024-11,29,3.3,35800.0,8100.0,36,13.91,0.1717,691.0,5,0,mortgage,other,self_employed,south,partner,True,0,0
APP003415,2023-08,26,,28400.0,19800.0,12,17.83,0.9945,551.0,2,0,rent,other,salaried,midwest,digital,True,1,1
APP003416,2023-06,43,6.6,39600.0,17500.0,48,16.26,0.5534,626.0,7,0,mortgage,debt_consolidation,salaried,west,branch,True,0,0
APP003417,2022-10,63,4.2,25800.0,15000.0,48,15.37,0.6337,701.0,9,0,rent,debt_consolidation,salaried,south,branch,True,0,0
APP003418,2024-12,34,5.6,35700.0,12600.0,12,16.44,0.5223,579.0,4,0,mortgage,medical,salaried,northeast,partner,False,0,0
APP003419,2022-01,28,5.4,28200.0,13600.0,60,15.38,0.5096,664.0,8,0,own,medical,salaried,south,partner,True,0,0
APP003420,2023-06,22,1.0,18300.0,5800.0,48,13.53,0.1698,,8,0,own,medical,salaried,south,partner,False,0,0
APP003421,2024-03,23,2.0,16900.0,5900.0,36,14.01,0.3196,,2,0,mortgage,major_purchase,salaried,south,broker,False,0,0
APP003422,2024-06,19,1.5,15300.0,5000.0,24,12.41,0.3947,677.0,7,0,rent,debt_consolidation,salaried,west,broker,True,0,1
APP003423,2024-07,36,10.7,23600.0,6700.0,48,14.46,0.2135,659.0,3,0,rent,auto,salaried,west,digital,False,0,0
APP003424,2024-10,49,5.1,34500.0,21200.0,60,15.43,0.5047,658.0,9,0,mortgage,other,retired,south,digital,False,0,0
APP003425,2022-10,54,8.0,52700.0,20000.0,24,12.67,0.2869,675.0,5,0,rent,debt_consolidation,salaried,northeast,branch,False,0,0
APP003426,2024-10,42,25.0,58600.0,41200.0,60,15.62,0.394,611.0,4,0,rent,debt_consolidation,salaried,northeast,broker,False,0,0
APP003427,2022-09,25,5.8,22500.0,11300.0,48,15.67,0.4643,654.0,2,1,mortgage,home_improvement,salaried,midwest,broker,True,0,0
APP003428,2023-03,41,,17900.0,1500.0,24,15.98,0.6258,549.0,3,0,mortgage,major_purchase,self_employed,midwest,partner,False,0,0
APP003429,2024-09,46,3.7,73200.0,76400.0,48,14.99,0.4745,690.0,2,0,rent,small_business,salaried,northeast,broker,False,0,0
APP003430,2022-08,41,4.6,23300.0,10600.0,24,15.99,0.5861,655.0,6,0,mortgage,home_improvement,contract,west,digital,False,0,0
APP003431,2024-10,34,0.6,21600.0,8600.0,36,16.35,0.3391,,1,0,rent,auto,salaried,midwest,digital,False,1,1
APP003432,2023-02,32,,34000.0,17700.0,36,14.65,0.3171,680.0,5,0,own,debt_consolidation,self_employed,midwest,branch,False,0,0
APP003433,2022-06,42,8.0,44700.0,22400.0,24,14.99,0.6343,697.0,9,0,rent,debt_consolidation,salaried,west,broker,False,0,0
APP003434,2022-07,19,1.4,8200.0,2700.0,24,14.62,0.3341,621.0,4,0,rent,debt_consolidation,self_employed,south,broker,False,1,1
APP003435,2024-12,31,2.9,24000.0,15800.0,36,15.82,0.3398,,1,0,mortgage,auto,contract,south,branch,False,0,0
APP003436,2023-08,20,1.2,15200.0,8900.0,12,15.99,0.8931,626.0,7,0,mortgage,auto,salaried,midwest,partner,False,0,0
APP003437,2022-06,35,,33300.0,11300.0,12,14.82,0.4236,570.0,7,1,rent,small_business,self_employed,south,partner,False,0,0
APP003438,2024-03,32,0.3,16900.0,22100.0,60,16.45,0.3354,641.0,3,0,mortgage,home_improvement,salaried,midwest,partner,False,0,0
APP003439,2023-12,36,2.3,40700.0,28500.0,24,16.03,0.4417,601.0,7,0,mortgage,debt_consolidation,salaried,west,digital,False,0,0
APP003440,2022-04,26,4.6,29600.0,27000.0,12,16.3,1.1466,,4,0,rent,home_improvement,salaried,west,branch,False,0,0
APP003441,2023-07,46,5.1,21500.0,14300.0,36,15.23,0.4797,659.0,5,0,rent,debt_consolidation,salaried,northeast,broker,True,0,0
APP003442,2022-02,46,1.9,32100.0,13300.0,48,15.77,0.6226,659.0,6,0,mortgage,small_business,salaried,south,digital,False,1,1
APP003443,2022-06,34,3.8,32100.0,18500.0,36,17.03,0.4113,621.0,2,0,own,debt_consolidation,salaried,west,digital,False,0,0
APP003444,2022-07,45,10.3,29400.0,21900.0,48,13.86,0.3111,676.0,6,0,rent,medical,salaried,west,digital,False,0,0
APP003445,2023-02,39,8.2,35800.0,13400.0,60,15.14,0.127,695.0,5,0,mortgage,home_improvement,salaried,northeast,branch,False,0,0
APP003446,2023-02,46,1.4,,11900.0,24,14.4,0.2724,617.0,3,0,rent,major_purchase,salaried,south,digital,False,0,0
APP003447,2024-07,43,5.4,60400.0,11500.0,60,14.97,0.2067,700.0,6,0,mortgage,debt_consolidation,contract,northeast,digital,False,0,0
APP003448,2023-12,30,5.5,21000.0,12500.0,36,15.29,0.4847,665.0,5,0,mortgage,small_business,salaried,midwest,digital,True,0,0
APP003449,2024-10,45,10.2,23100.0,6100.0,24,14.34,0.3297,645.0,2,0,rent,other,salaried,midwest,digital,True,0,0
APP003450,2022-04,28,1.3,24500.0,4900.0,48,15.82,0.4017,626.0,9,0,mortgage,other,contract,south,partner,False,0,0
APP003451,2024-09,44,19.6,73500.0,68000.0,36,14.84,0.5491,626.0,6,0,rent,major_purchase,salaried,northeast,digital,False,0,0
APP003452,2024-10,29,4.2,34200.0,20800.0,36,15.52,0.454,617.0,2,0,mortgage,major_purchase,self_employed,south,partner,True,0,0
APP003453,2022-10,43,,38200.0,5500.0,24,15.36,0.4414,601.0,6,0,mortgage,auto,self_employed,west,broker,False,1,1
APP003454,2022-10,35,2.1,25100.0,7100.0,36,14.19,0.4271,697.0,5,0,rent,debt_consolidation,self_employed,midwest,broker,False,0,0
APP003455,2023-01,31,3.1,27800.0,13900.0,48,16.64,0.5311,617.0,6,0,mortgage,home_improvement,salaried,south,digital,True,0,0
APP003456,2024-04,51,2.9,16900.0,8000.0,36,15.31,0.342,578.0,10,0,mortgage,other,salaried,northeast,partner,True,0,0
APP003457,2023-01,38,0.4,54700.0,52300.0,36,15.6,0.379,637.0,5,0,mortgage,home_improvement,salaried,west,partner,False,0,0
APP003458,2023-03,30,4.1,17400.0,5500.0,24,13.38,0.2859,680.0,3,0,mortgage,home_improvement,salaried,south,digital,False,0,0
APP003459,2024-07,20,1.9,36700.0,5000.0,24,16.41,0.2237,673.0,2,0,rent,debt_consolidation,salaried,south,digital,False,0,0
APP003460,2023-01,42,,18300.0,13900.0,12,19.15,1.1303,457.0,8,0,mortgage,major_purchase,salaried,west,digital,False,1,1
APP003461,2024-09,51,11.2,55600.0,15600.0,24,14.43,0.5112,682.0,8,0,rent,debt_consolidation,salaried,northeast,digital,True,0,0
APP003462,2024-09,37,8.8,53000.0,12900.0,24,15.31,0.4348,646.0,3,0,rent,home_improvement,contract,south,broker,True,0,0
APP003463,2023-03,30,10.2,13400.0,12300.0,36,16.49,0.6799,601.0,6,0,mortgage,debt_consolidation,salaried,midwest,branch,False,1,1
APP003464,2022-09,33,4.2,26800.0,10600.0,24,15.11,0.6056,661.0,3,0,rent,debt_consolidation,self_employed,midwest,digital,True,1,1
APP003465,2022-03,24,4.1,,16600.0,36,15.31,0.3947,634.0,2,0,rent,medical,contract,midwest,digital,False,0,0
APP003466,2024-06,37,8.7,71900.0,57800.0,48,15.89,0.2997,,3,0,rent,other,salaried,south,digital,False,0,0
APP003467,2023-02,38,2.5,25200.0,6300.0,48,16.19,0.3728,563.0,6,0,rent,home_improvement,salaried,south,branch,False,0,0
APP003468,2022-12,35,2.3,30200.0,2100.0,24,13.63,0.2006,634.0,2,0,mortgage,auto,contract,northeast,digital,True,0,0
APP003469,2022-07,34,4.6,25600.0,9800.0,36,16.35,0.4137,619.0,3,0,mortgage,debt_consolidation,salaried,south,branch,False,0,0
APP003470,2023-10,36,4.1,28600.0,23300.0,48,17.64,0.4638,543.0,8,0,mortgage,debt_consolidation,salaried,south,digital,False,0,0
APP003471,2022-08,50,7.2,34300.0,18700.0,24,14.19,0.3992,,2,0,mortgage,medical,salaried,midwest,broker,False,0,0
APP003472,2024-09,28,4.2,27000.0,13900.0,36,15.74,0.3469,656.0,3,0,rent,major_purchase,contract,south,partner,True,0,0
APP003473,2024-09,32,2.8,22500.0,12400.0,12,17.12,0.7277,552.0,7,0,rent,home_improvement,salaried,midwest,broker,False,0,0
APP003474,2023-01,40,0.5,58700.0,47800.0,36,13.99,0.4879,740.0,4,1,rent,debt_consolidation,salaried,west,broker,True,0,0
APP003475,2024-08,67,5.6,21300.0,21900.0,36,15.49,0.4197,625.0,3,0,mortgage,debt_consolidation,contract,midwest,broker,True,0,0
APP003476,2023-08,23,3.0,19800.0,6200.0,36,16.36,0.2722,577.0,5,0,mortgage,major_purchase,salaried,west,branch,False,0,0
APP003477,2023-07,50,11.7,25400.0,17100.0,24,15.72,0.4131,586.0,6,0,mortgage,major_purchase,salaried,midwest,digital,False,1,1
APP003478,2024-10,24,5.9,17400.0,2000.0,24,16.57,0.4835,606.0,1,0,mortgage,medical,contract,south,broker,False,0,0
APP003479,2024-02,51,10.4,96700.0,65600.0,60,15.14,0.1687,667.0,5,0,mortgage,debt_consolidation,self_employed,midwest,digital,True,0,0
APP003480,2022-10,37,9.3,69300.0,29900.0,60,15.06,0.1971,713.0,4,0,mortgage,major_purchase,salaried,west,digital,True,0,0
APP003481,2024-12,29,3.2,58400.0,27900.0,24,13.67,0.4711,652.0,2,0,mortgage,home_improvement,salaried,west,digital,False,0,0
APP003482,2023-09,27,5.8,23400.0,6800.0,36,13.08,0.3133,690.0,7,0,mortgage,medical,self_employed,south,branch,True,0,0
APP003483,2022-02,23,,26800.0,4400.0,60,16.37,0.3441,623.0,6,0,rent,home_improvement,self_employed,west,broker,False,0,0
APP003484,2023-03,36,3.3,33500.0,1400.0,36,13.4,0.1548,683.0,7,1,rent,major_purchase,salaried,south,branch,False,0,0
APP003485,2022-08,32,1.4,14900.0,4300.0,36,16.5,0.6238,597.0,6,0,mortgage,home_improvement,retired,northeast,broker,False,0,0
APP003486,2023-11,19,0.6,17900.0,14400.0,12,19.1,1.2894,583.0,1,0,mortgage,auto,contract,south,branch,True,1,1
APP003487,2024-05,55,9.7,51400.0,38000.0,48,16.09,0.4281,647.0,9,0,rent,home_improvement,salaried,west,digital,False,0,0
APP003488,2023-03,43,1.6,23700.0,14600.0,48,17.38,0.416,575.0,1,0,rent,debt_consolidation,salaried,west,digital,False,0,0
APP003489,2022-12,21,,28700.0,6900.0,60,16.65,0.4944,619.0,5,0,rent,auto,self_employed,south,broker,True,0,0
APP003490,2022-04,48,,36100.0,1600.0,60,13.65,0.178,,8,0,rent,auto,self_employed,south,digital,False,0,1
APP003491,2022-09,25,7.2,33500.0,6500.0,36,14.4,0.397,692.0,2,0,mortgage,major_purchase,contract,west,broker,False,0,0
APP003492,2024-11,45,9.2,25900.0,17900.0,48,15.71,0.3495,644.0,6,0,rent,debt_consolidation,salaried,west,digital,False,0,0
APP003493,2022-05,64,19.6,65600.0,33600.0,36,14.05,0.2981,670.0,5,0,mortgage,debt_consolidation,salaried,west,broker,True,0,0
APP003494,2022-05,36,13.5,42500.0,33800.0,48,13.0,0.2634,720.0,5,0,mortgage,other,self_employed,south,broker,True,0,0
APP003495,2023-06,31,7.5,38400.0,19200.0,60,15.78,0.2296,587.0,2,0,rent,auto,salaried,south,digital,False,0,0
APP003496,2023-09,62,7.2,76700.0,34400.0,48,14.91,0.3324,628.0,7,0,mortgage,debt_consolidation,contract,south,broker,False,0,0
APP003497,2024-01,41,7.8,48200.0,9200.0,60,15.72,0.3539,615.0,4,0,rent,home_improvement,salaried,south,digital,False,0,0
APP003498,2024-07,44,5.1,34400.0,28500.0,36,13.01,0.3661,714.0,5,0,mortgage,debt_consolidation,salaried,west,branch,True,0,0
APP003499,2023-06,36,2.0,16200.0,7700.0,24,16.25,0.4279,600.0,13,0,mortgage,debt_consolidation,salaried,south,branch,False,0,0
APP003500,2022-11,41,4.4,,23000.0,36,15.82,0.3898,659.0,6,0,own,major_purchase,salaried,south,digital,True,0,0
APP003501,2023-01,32,3.4,42900.0,23000.0,36,15.55,0.2394,637.0,7,0,mortgage,debt_consolidation,salaried,northeast,digital,False,0,0
APP003502,2023-07,69,2.0,35500.0,22200.0,24,16.78,0.4654,615.0,13,0,mortgage,debt_consolidation,salaried,northeast,branch,False,0,0
APP003503,2024-08,41,2.1,54300.0,20300.0,12,14.84,0.6416,638.0,5,0,mortgage,major_purchase,contract,northeast,partner,False,0,0
APP003504,2024-05,48,14.4,15700.0,6600.0,36,15.82,0.3613,539.0,9,2,rent,medical,contract,south,digital,False,1,1
APP003505,2023-01,30,1.8,24600.0,14400.0,48,16.35,0.334,593.0,6,0,mortgage,major_purchase,retired,northeast,digital,False,0,0
APP003506,2024-10,30,5.5,14100.0,4700.0,36,16.48,0.3112,618.0,5,0,rent,debt_consolidation,retired,south,branch,False,0,0
APP003507,2024-11,48,,21900.0,7800.0,36,14.38,0.3888,636.0,7,1,rent,other,self_employed,south,digital,False,0,0
APP003508,2023-08,27,3.2,14000.0,8500.0,48,14.68,0.3979,632.0,4,1,rent,debt_consolidation,unemployed,northeast,digital,False,0,0
APP003509,2024-11,45,4.5,35900.0,22800.0,12,16.05,0.9866,639.0,6,0,rent,auto,salaried,midwest,branch,False,0,0
APP003510,2022-08,37,5.2,32300.0,20400.0,24,15.16,0.4275,668.0,6,0,mortgage,major_purchase,salaried,south,digital,False,0,0
APP003511,2023-11,33,2.1,19900.0,3400.0,24,11.84,0.2159,,3,0,rent,major_purchase,salaried,midwest,branch,True,0,0
APP003512,2023-01,48,6.5,34500.0,10200.0,48,14.34,0.2018,650.0,3,0,rent,medical,contract,northeast,broker,False,0,0
APP003513,2024-10,37,5.2,35600.0,16800.0,24,13.76,0.3457,675.0,6,0,mortgage,home_improvement,salaried,midwest,branch,True,0,0
APP003514,2024-05,34,1.9,17300.0,6000.0,60,16.22,0.1863,592.0,4,1,rent,debt_consolidation,unemployed,south,digital,False,0,0
APP003515,2024-05,33,3.7,23600.0,13500.0,36,15.94,0.245,585.0,4,0,own,major_purchase,retired,midwest,digital,False,0,0
APP003516,2023-02,23,1.1,24100.0,9400.0,48,15.98,0.3579,603.0,3,0,mortgage,debt_consolidation,salaried,south,branch,True,0,0
APP003517,2023-01,25,1.2,13300.0,1900.0,48,17.28,0.4055,558.0,1,0,rent,other,salaried,west,digital,False,1,1
APP003518,2022-10,30,1.2,34200.0,17600.0,36,14.75,0.2117,644.0,6,0,mortgage,major_purchase,salaried,south,digital,False,0,0
APP003519,2023-05,47,3.3,12800.0,9000.0,48,15.4,0.2803,633.0,6,0,mortgage,small_business,salaried,south,digital,False,0,0
APP003520,2022-11,31,5.6,13300.0,2400.0,36,12.75,0.1928,687.0,4,0,rent,other,contract,west,branch,True,0,0
APP003521,2024-06,35,3.5,24400.0,13400.0,12,17.99,0.6509,568.0,6,0,mortgage,auto,salaried,south,digital,False,1,1
APP003522,2024-03,28,8.1,19200.0,12200.0,36,17.15,0.4474,630.0,11,0,mortgage,debt_consolidation,salaried,south,broker,True,0,0
APP003523,2023-09,32,7.8,29900.0,14100.0,48,15.46,0.5109,700.0,2,0,rent,home_improvement,salaried,west,digital,False,0,0
APP003524,2023-10,26,5.1,19800.0,11500.0,12,17.87,0.9384,562.0,6,0,mortgage,home_improvement,salaried,south,branch,False,0,0
APP003525,2023-07,82,4.6,54000.0,15700.0,36,14.92,0.2631,645.0,9,0,rent,other,salaried,midwest,branch,True,0,0
APP003526,2022-03,22,1.7,14300.0,10100.0,36,12.58,0.2682,704.0,5,0,mortgage,debt_consolidation,salaried,south,partner,True,0,0
APP003527,2023-07,20,3.3,15900.0,8300.0,36,16.53,0.4294,,5,0,rent,home_improvement,salaried,south,digital,True,0,0
APP003528,2024-02,50,7.0,11100.0,2100.0,24,13.91,0.2872,673.0,4,0,rent,debt_consolidation,unemployed,midwest,digital,False,1,1
APP003529,2024-10,54,7.1,18300.0,12200.0,48,17.59,0.6124,596.0,3,0,own,auto,salaried,northeast,broker,True,0,0
APP003530,2024-04,59,5.2,25900.0,7800.0,12,12.94,0.4631,710.0,7,1,rent,other,contract,northeast,branch,False,0,0
APP003531,2022-08,49,5.4,40600.0,20300.0,24,16.3,0.45,537.0,5,1,mortgage,auto,salaried,midwest,digital,False,0,0
APP003532,2023-03,41,1.4,20700.0,12700.0,12,16.67,0.7282,597.0,5,0,rent,home_improvement,self_employed,west,digital,True,0,0
APP003533,2024-08,38,1.4,14300.0,7300.0,48,16.78,0.5838,623.0,7,0,mortgage,debt_consolidation,unemployed,south,digital,False,1,1
APP003534,2022-10,35,6.3,73800.0,27600.0,60,14.05,0.346,679.0,2,0,own,home_improvement,salaried,midwest,digital,False,0,0
APP003535,2024-05,43,,36700.0,1200.0,48,14.26,0.0573,734.0,6,0,own,medical,self_employed,west,branch,False,0,0
APP003536,2024-08,40,12.4,41800.0,6500.0,60,15.29,0.3027,641.0,7,0,rent,auto,salaried,west,partner,False,0,0
APP003537,2023-11,42,3.9,45700.0,16300.0,36,15.39,0.3417,629.0,7,0,mortgage,auto,contract,south,branch,True,0,0
APP003538,2024-07,29,1.4,52000.0,32000.0,24,16.11,0.4787,646.0,4,0,rent,major_purchase,salaried,south,digital,True,0,0
APP003539,2023-02,35,4.1,53900.0,32400.0,36,14.53,0.3359,,2,0,rent,debt_consolidation,salaried,west,broker,False,0,0
APP003540,2024-01,26,6.3,54300.0,44700.0,36,16.42,0.5867,674.0,2,0,rent,home_improvement,salaried,west,digital,False,0,0
APP003541,2022-04,38,3.8,42300.0,15200.0,60,13.7,0.3374,701.0,3,0,mortgage,major_purchase,salaried,northeast,branch,False,0,0
APP003542,2022-03,43,34.5,32300.0,6600.0,36,12.37,0.2374,726.0,5,0,mortgage,debt_consolidation,salaried,south,digital,True,0,0
APP003543,2023-08,52,12.0,51700.0,8300.0,36,13.27,0.3683,725.0,6,0,mortgage,medical,contract,northeast,branch,True,0,0
APP003544,2024-10,52,10.6,31300.0,5900.0,48,12.77,0.2615,762.0,7,0,mortgage,debt_consolidation,salaried,south,digital,True,0,0
APP003545,2023-10,46,9.7,29300.0,7000.0,24,14.06,0.2616,689.0,6,0,rent,medical,salaried,northeast,digital,True,0,0
APP003546,2023-03,65,7.4,31100.0,26300.0,36,16.21,0.4955,636.0,4,0,own,home_improvement,salaried,west,digital,True,0,0
APP003547,2024-06,43,6.5,23200.0,19000.0,36,17.03,0.4678,555.0,3,0,own,debt_consolidation,contract,south,branch,False,0,0
APP003548,2024-03,27,2.3,39000.0,18400.0,12,14.95,0.5937,744.0,1,0,own,major_purchase,salaried,west,partner,True,0,0
APP003549,2024-12,62,,33400.0,2200.0,48,12.92,0.265,716.0,6,0,mortgage,major_purchase,self_employed,northeast,digital,True,0,0
APP003550,2024-10,48,6.4,46200.0,4100.0,48,12.94,0.132,612.0,3,0,rent,debt_consolidation,salaried,west,branch,True,0,0
APP003551,2023-11,30,1.5,34400.0,20100.0,60,13.58,0.2001,714.0,4,0,rent,home_improvement,salaried,west,digital,False,1,1
APP003552,2022-02,63,10.2,51500.0,20600.0,48,13.95,0.1527,691.0,6,0,mortgage,debt_consolidation,salaried,northeast,broker,False,0,0
APP003553,2023-04,33,,44300.0,9000.0,24,15.24,0.2955,636.0,3,0,own,debt_consolidation,self_employed,midwest,digital,False,0,0
APP003554,2023-12,38,,38400.0,48100.0,12,19.87,1.4,467.0,7,1,own,home_improvement,self_employed,south,partner,False,0,0
APP003555,2024-04,30,8.4,47500.0,40900.0,48,15.07,0.4649,,5,0,rent,debt_consolidation,salaried,midwest,partner,False,0,0
APP003556,2023-04,30,8.0,17300.0,3600.0,24,13.78,0.2172,,5,1,mortgage,home_improvement,salaried,south,digital,True,0,0
APP003557,2022-09,40,6.6,22200.0,13700.0,36,17.0,0.5193,550.0,5,0,rent,small_business,salaried,south,partner,False,0,0
APP003558,2023-08,28,2.1,13500.0,1000.0,24,14.79,0.129,608.0,8,0,rent,home_improvement,retired,south,digital,False,0,0
APP003559,2023-07,44,3.2,28000.0,9300.0,12,14.42,0.3688,669.0,6,0,rent,medical,self_employed,midwest,branch,True,1,0
APP003560,2024-08,23,2.3,23500.0,13300.0,36,16.42,0.4727,590.0,3,0,mortgage,major_purchase,salaried,northeast,partner,False,1,1
APP003561,2023-10,41,,41600.0,26400.0,36,14.89,0.3265,637.0,4,0,own,debt_consolidation,self_employed,northeast,digital,False,0,0
APP003562,2024-11,30,3.2,25600.0,3700.0,24,14.36,0.2952,643.0,2,0,own,other,salaried,south,digital,False,0,0
APP003563,2023-09,85,16.0,46300.0,35200.0,48,17.42,0.6022,591.0,4,0,own,home_improvement,self_employed,south,digital,True,0,0
APP003564,2023-02,27,,36100.0,2500.0,24,14.69,0.194,660.0,3,0,rent,debt_consolidation,self_employed,midwest,digital,False,1,1
APP003565,2024-05,67,4.3,35000.0,12700.0,12,15.37,0.6026,598.0,6,0,rent,debt_consolidation,self_employed,south,digital,False,0,0
APP003566,2023-12,41,11.1,29500.0,10700.0,48,12.99,0.2439,738.0,4,0,rent,auto,self_employed,south,digital,True,0,0
APP003567,2024-02,26,7.0,9700.0,2400.0,36,17.69,0.5072,590.0,5,0,mortgage,medical,self_employed,south,digital,False,1,0
APP003568,2024-03,23,,16600.0,6600.0,36,13.89,0.3113,671.0,4,0,rent,debt_consolidation,self_employed,midwest,digital,False,0,0
APP003569,2024-09,44,4.9,30400.0,31600.0,24,16.53,0.6617,647.0,4,0,rent,medical,salaried,west,digital,False,0,0
APP003570,2022-03,36,4.4,52700.0,19800.0,36,12.39,0.2017,668.0,5,1,rent,debt_consolidation,salaried,west,digital,False,0,0
