customer_id,tenure_months,contract,internet_service,payment_method,paperless_billing,n_services,monthly_charges,total_charges,support_tickets_90d,churn
CUS002123,60,month_to_month,dsl,bank_transfer,False,2,45.85,2684.47,0,0
CUS002124,42,one_year,dsl,bank_transfer,True,5,58.41,2435.1,2,0
CUS002125,29,month_to_month,dsl,electronic_check,False,3,52.13,1438.86,2,0
CUS002126,17,one_year,fiber,credit_card,True,3,67.95,1190.9,0,0
CUS002127,71,month_to_month,dsl,credit_card,False,3,50.56,3508.29,0,0
CUS002128,14,one_year,dsl,credit_card,True,6,62.81,829.31,2,0
CUS002129,35,month_to_month,dsl,electronic_check,True,4,44.08,1534.8,0,0
CUS002130,45,month_to_month,fiber,electronic_check,True,2,65.09,2811.14,0,0
CUS002131,60,month_to_month,fiber,electronic_check,True,6,72.2,4196.08,1,0
CUS002132,43,one_year,dsl,credit_card,True,3,54.65,2231.1,1,0
CUS002133,37,month_to_month,none,credit_card,True,0,22.03,780.36,0,0
CUS002134,7,month_to_month,dsl,electronic_check,True,4,41.95,293.98,0,0
CUS002135,68,month_to_month,dsl,credit_card,True,0,30.0,2031.97,1,0
CUS002136,48,month_to_month,dsl,electronic_check,False,0,42.26,1938.41,2,0
CUS002137,38,month_to_month,none,bank_transfer,False,0,31.7,1194.77,0,0
CUS002138,16,two_year,fiber,electronic_check,True,3,63.72,1007.71,0,1
CUS002139,23,two_year,fiber,credit_card,False,0,47.88,1034.53,0,0
CUS002140,47,one_year,fiber,electronic_check,True,2,58.94,2838.53,0,0
CUS002141,45,month_to_month,none,credit_card,False,5,52.2,2188.2,0,0
CUS002142,36,one_year,dsl,electronic_check,False,3,47.37,1668.67,1,0
CUS002143,15,one_year,fiber,electronic_check,True,4,63.19,967.61,0,0
CUS002144,8,one_year,fiber,electronic_check,False,5,73.65,585.79,1,1
CUS002145,46,one_year,dsl,electronic_check,True,1,41.89,1989.09,0,0
CUS002146,21,month_to_month,fiber,credit_card,True,5,75.04,1559.4,1,0
CUS002147,29,month_to_month,fiber,bank_transfer,False,1,47.94,1318.19,2,1
CUS002148,58,two_year,fiber,mailed_check,False,5,69.48,4159.52,2,0
CUS002149,45,two_year,fiber,electronic_check,False,5,77.25,3551.45,0,0
CUS002150,57,month_to_month,none,electronic_check,True,5,45.86,2666.22,1,0
CUS002151,53,one_year,dsl,electronic_check,False,2,47.36,2387.37,0,0
CUS002152,32,month_to_month,fiber,electronic_check,True,6,75.92,2312.58,0,0
CUS002153,2,month_to_month,dsl,electronic_check,True,3,54.41,102.17,0,1
CUS002154,34,one_year,none,mailed_check,True,6,55.45,1914.36,0,0
CUS002155,36,month_to_month,fiber,electronic_check,True,5,63.91,2282.5,0,0
CUS002156,16,month_to_month,fiber,bank_transfer,True,0,46.02,761.2,0,1
CUS002157,58,month_to_month,dsl,electronic_check,True,6,52.84,2942.75,0,0
CUS002158,27,one_year,fiber,electronic_check,True,1,44.74,1248.52,2,0
CUS002159,66,month_to_month,fiber,mailed_check,False,1,50.28,3218.62,0,0
CUS002160,18,month_to_month,none,electronic_check,True,1,23.88,423.57,1,0
CUS002161,65,month_to_month,dsl,bank_transfer,False,5,54.67,3620.59,2,0
CUS002162,22,month_to_month,fiber,credit_card,False,2,52.21,1202.71,0,0
CUS002163,41,month_to_month,fiber,credit_card,False,6,74.0,2953.88,3,1
CUS002164,6,month_to_month,fiber,bank_transfer,True,4,70.01,423.37,0,0
CUS002165,28,two_year,dsl,electronic_check,True,0,35.34,930.4,1,0
CUS002166,33,one_year,fiber,electronic_check,True,2,57.1,1831.12,0,0
CUS002167,28,month_to_month,fiber,electronic_check,True,1,52.53,1382.47,1,1
CUS002168,22,month_to_month,fiber,bank_transfer,True,0,47.5,1071.52,0,0
CUS002169,61,month_to_month,none,mailed_check,True,4,35.07,2227.75,2,0
CUS002170,28,two_year,fiber,credit_card,True,4,73.42,2072.38,1,0
CUS002171,38,month_to_month,dsl,electronic_check,False,0,27.79,998.76,0,0
CUS002172,50,month_to_month,dsl,mailed_check,True,1,36.53,1806.57,1,0
CUS002173,6,two_year,dsl,mailed_check,False,0,33.57,194.79,1,0
CUS002174,7,month_to_month,fiber,electronic_check,False,6,82.86,570.22,1,1
CUS002175,16,month_to_month,dsl,electronic_check,True,5,57.58,888.75,1,0
CUS002176,72,month_to_month,dsl,mailed_check,True,1,39.81,2896.49,0,0
CUS002177,46,month_to_month,dsl,bank_transfer,True,1,36.45,1748.57,0,0
CUS002178,45,month_to_month,none,credit_card,False,0,26.66,1196.74,0,0
CUS002179,12,month_to_month,fiber,bank_transfer,True,6,77.0,900.69,1,0
CUS002180,53,month_to_month,dsl,credit_card,False,1,37.78,1908.87,0,0
CUS002181,32,two_year,dsl,electronic_check,False,4,52.6,1680.73,2,0
CUS002182,35,month_to_month,fiber,mailed_check,False,5,74.45,2558.63,0,1
CUS002183,38,two_year,dsl,electronic_check,True,0,26.12,998.8,0,0
CUS002184,15,month_to_month,fiber,electronic_check,True,5,70.55,1003.39,0,0
CUS002185,23,two_year,dsl,electronic_check,True,0,30.05,699.26,1,0
CUS002186,24,month_to_month,none,credit_card,True,4,36.57,829.29,1,1
CUS002187,65,one_year,fiber,bank_transfer,True,1,47.16,2928.85,0,0
CUS002188,29,month_to_month,fiber,electronic_check,True,4,65.98,1975.4,0,0
CUS002189,70,month_to_month,fiber,bank_transfer,False,4,66.01,4688.69,1,0
CUS002190,48,two_year,none,mailed_check,True,4,37.76,1695.14,3,0
CUS002191,62,two_year,fiber,electronic_check,True,3,64.41,4154.19,0,0
CUS002192,12,two_year,fiber,credit_card,True,6,81.26,980.47,0,0
CUS002193,19,month_to_month,dsl,credit_card,False,1,40.76,761.66,0,0
CUS002194,49,one_year,none,bank_transfer,False,4,46.22,2234.17,1,0
CUS002195,9,month_to_month,dsl,credit_card,False,2,40.95,367.13,1,0
CUS002196,25,two_year,fiber,mailed_check,True,6,70.93,1738.62,0,0
CUS002197,68,month_to_month,none,mailed_check,True,6,52.14,3385.72,0,0
CUS002198,34,one_year,dsl,credit_card,True,5,58.85,1988.12,1,0
CUS002199,30,one_year,dsl,bank_transfer,True,3,44.25,1275.21,2,0
CUS002200,52,month_to_month,none,bank_transfer,True,5,44.12,2334.51,1,0
CUS002201,65,two_year,none,electronic_check,True,3,40.54,2766.54,0,0
CUS002202,19,one_year,fiber,credit_card,False,3,55.78,1031.25,0,0
CUS002203,57,month_to_month,fiber,bank_transfer,True,4,67.52,3661.56,0,0
CUS002204,24,one_year,none,credit_card,False,5,44.45,1024.04,3,0
CUS002205,2,month_to_month,none,mailed_check,True,5,48.26,98.34,0,1
CUS002206,56,one_year,dsl,mailed_check,True,0,30.2,1575.68,0,0
CUS002207,2,two_year,dsl,electronic_check,False,2,48.28,91.74,2,0
CUS002208,12,month_to_month,dsl,bank_transfer,False,2,46.04,527.64,0,0
CUS002209,26,one_year,fiber,mailed_check,False,3,62.71,1575.75,1,0
CUS002210,25,two_year,none,electronic_check,True,2,33.64,823.58,0,0
CUS002211,59,two_year,dsl,mailed_check,True,0,34.89,2039.86,0,0
CUS002212,59,two_year,dsl,mailed_check,False,6,59.07,3603.72,1,0
CUS002213,48,month_to_month,dsl,mailed_check,False,2,48.44,2249.69,0,0
CUS002214,26,month_to_month,fiber,bank_transfer,True,2,55.33,1351.22,0,0
CUS002215,22,two_year,dsl,credit_card,False,6,68.45,1401.41,0,1
CUS002216,36,month_to_month,dsl,credit_card,True,1,37.59,1348.58,0,0
CUS002217,25,month_to_month,none,electronic_check,True,5,44.78,1076.48,0,1
CUS002218,47,month_to_month,fiber,electronic_check,False,6,73.42,3371.27,1,1
CUS002219,5,two_year,fiber,electronic_check,False,3,52.99,267.81,1,0
CUS002220,39,month_to_month,dsl,bank_transfer,True,3,46.02,1869.59,0,0
CUS002221,20,two_year,dsl,mailed_check,True,5,53.14,1064.28,1,0
CUS002222,52,month_to_month,dsl,electronic_check,False,2,46.98,2442.92,0,0
CUS002223,35,two_year,fiber,electronic_check,True,5,76.22,2516.55,2,0
CUS002224,52,month_to_month,fiber,credit_card,True,3,62.1,3180.12,1,0
CUS002225,24,month_to_month,none,electronic_check,False,5,55.89,1286.36,1,0
CUS002226,50,one_year,fiber,credit_card,True,2,53.64,2571.59,0,0
CUS002227,62,month_to_month,fiber,electronic_check,True,2,56.08,3538.23,1,0
CUS002228,49,one_year,fiber,electronic_check,True,3,61.6,3049.65,0,0
CUS002229,56,month_to_month,none,bank_transfer,True,3,39.03,2187.31,0,0
CUS002230,32,month_to_month,dsl,electronic_check,False,0,32.32,1008.12,0,0
CUS002231,34,month_to_month,fiber,electronic_check,True,3,58.93,1952.23,1,0
CUS002232,56,two_year,fiber,mailed_check,True,1,49.32,2589.07,1,0
CUS002233,1,month_to_month,fiber,bank_transfer,False,5,78.17,,0,0
CUS002234,27,one_year,fiber,bank_transfer,False,5,63.32,1680.82,0,0
CUS002235,22,month_to_month,none,electronic_check,True,5,50.29,1051.4,1,0
CUS002236,25,month_to_month,fiber,electronic_check,False,0,42.97,1045.5,0,0
CUS002237,12,month_to_month,none,electronic_check,False,4,43.7,538.25,0,1
CUS002238,28,two_year,fiber,credit_card,True,4,62.2,1748.25,1,0
CUS002239,24,month_to_month,dsl,electronic_check,True,1,32.72,766.37,0,0
CUS002240,16,two_year,dsl,electronic_check,True,2,40.21,663.01,0,0
CUS002241,50,month_to_month,fiber,mailed_check,False,1,53.97,2738.16,1,0
CUS002242,37,month_to_month,dsl,bank_transfer,True,1,41.84,1595.29,1,0
CUS002243,65,month_to_month,fiber,bank_transfer,True,3,61.9,4068.18,1,0
CUS002244,31,month_to_month,fiber,electronic_check,False,3,66.29,2104.42,1,1
CUS002245,39,month_to_month,none,electronic_check,True,3,34.54,1254.01,1,1
CUS002246,27,month_to_month,fiber,credit_card,True,5,72.82,1854.09,0,1
CUS002247,67,month_to_month,none,electronic_check,False,1,23.43,1589.12,3,0
CUS002248,5,month_to_month,dsl,bank_transfer,False,3,45.72,227.57,0,0
CUS002249,5,month_to_month,fiber,mailed_check,False,6,75.53,376.1,0,1
CUS002250,45,month_to_month,none,bank_transfer,False,1,22.43,1056.48,0,0
CUS002251,22,month_to_month,none,mailed_check,True,3,33.92,717.74,1,0
CUS002252,38,one_year,fiber,bank_transfer,False,2,51.85,1838.03,0,0
CUS002253,6,one_year,fiber,electronic_check,False,5,72.42,450.77,1,0
CUS002254,29,one_year,dsl,electronic_check,True,2,49.57,1355.25,1,0
CUS002255,16,month_to_month,none,electronic_check,False,0,17.5,277.38,1,0
CUS002256,42,one_year,fiber,electronic_check,True,1,45.6,2000.21,0,0
CUS002257,19,month_to_month,fiber,electronic_check,True,4,67.51,1254.78,0,0
CUS002258,1,month_to_month,none,bank_transfer,False,6,55.39,,0,0
CUS002259,44,one_year,fiber,bank_transfer,True,3,64.13,2688.54,1,0
CUS002260,43,month_to_month,fiber,electronic_check,True,6,74.96,3030.39,2,0
CUS002261,11,month_to_month,fiber,credit_card,False,5,72.18,790.62,0,1
CUS002262,39,month_to_month,fiber,bank_transfer,True,5,66.57,2510.67,0,0
CUS002263,13,month_to_month,none,bank_transfer,True,1,32.53,406.12,2,0
CUS002264,41,two_year,fiber,credit_card,False,5,74.38,2942.32,0,0
CUS002265,17,two_year,none,electronic_check,True,3,33.81,547.99,1,0
CUS002266,15,month_to_month,fiber,mailed_check,False,1,52.41,814.43,3,1
CUS002267,41,month_to_month,none,electronic_check,False,4,41.92,1697.73,2,0
CUS002268,17,month_to_month,fiber,bank_transfer,True,6,81.01,1378.63,1,1
CUS002269,41,month_to_month,none,credit_card,True,6,37.8,1608.4,1,0
CUS002270,51,two_year,none,bank_transfer,False,4,38.61,2044.79,1,0
CUS002271,39,one_year,fiber,mailed_check,False,1,58.02,2226.29,3,0
CUS002272,49,month_to_month,fiber,mailed_check,True,6,78.41,3945.24,0,1
CUS002273,45,one_year,none,credit_card,False,4,43.86,2001.24,2,0
CUS002274,65,month_to_month,fiber,credit_card,True,3,65.03,4027.32,0,0
CUS002275,24,month_to_month,fiber,electronic_check,False,4,67.18,1640.31,0,1
CUS002276,44,one_year,fiber,mailed_check,True,4,62.57,2760.21,1,0
CUS002277,19,month_to_month,fiber,electronic_check,False,5,78.63,1485.83,3,0
CUS002278,56,month_to_month,dsl,mailed_check,False,4,53.91,3144.68,0,0
CUS002279,11,month_to_month,fiber,mailed_check,False,1,45.18,478.46,2,1
CUS002280,68,month_to_month,dsl,electronic_check,True,6,64.5,4334.87,0,0
CUS002281,54,one_year,fiber,electronic_check,False,1,53.9,2784.29,2,0
CUS002282,54,month_to_month,dsl,electronic_check,True,1,40.24,2031.28,0,0
CUS002283,2,month_to_month,none,mailed_check,False,1,35.94,74.59,3,0
CUS002284,2,one_year,none,bank_transfer,False,0,13.16,26.82,0,0
CUS002285,70,month_to_month,none,bank_transfer,True,4,41.91,2948.95,0,0
CUS002286,35,month_to_month,none,mailed_check,True,4,43.72,1545.6,0,0
CUS002287,51,month_to_month,fiber,electronic_check,False,6,83.26,4418.92,1,0
CUS002288,19,month_to_month,fiber,bank_transfer,True,4,62.44,1135.95,0,1
CUS002289,45,one_year,fiber,mailed_check,True,5,69.15,3186.28,1,0
CUS002290,32,month_to_month,fiber,credit_card,False,5,65.18,2034.74,0,1
CUS002291,25,two_year,none,electronic_check,False,6,57.06,1414.68,1,0
CUS002292,22,month_to_month,dsl,electronic_check,True,2,49.76,1113.71,1,0
CUS002293,60,month_to_month,dsl,bank_transfer,True,0,38.17,2255.44,2,0
CUS002294,55,two_year,dsl,electronic_check,True,4,49.31,2658.15,1,0
CUS002295,15,one_year,fiber,bank_transfer,True,1,55.08,798.39,2,0
CUS002296,14,month_to_month,fiber,credit_card,True,5,75.67,1108.7,1,0
CUS002297,26,month_to_month,none,credit_card,False,0,25.19,612.01,0,0
CUS002298,70,month_to_month,dsl,mailed_check,True,2,35.81,2342.53,0,0
CUS002299,47,month_to_month,dsl,electronic_check,True,1,32.46,1437.22,0,0
CUS002300,45,month_to_month,fiber,electronic_check,False,2,56.11,2487.99,0,0
CUS002301,22,month_to_month,fiber,bank_transfer,True,2,54.47,1136.04,0,0
CUS002302,33,month_to_month,none,electronic_check,True,4,35.97,1212.92,1,1
CUS002303,53,one_year,fiber,electronic_check,True,2,55.69,3050.75,0,0
CUS002304,44,two_year,none,bank_transfer,False,6,57.4,2550.42,0,0
CUS002305,17,month_to_month,dsl,bank_transfer,True,5,61.59,1056.98,2,0
CUS002306,47,two_year,fiber,bank_transfer,False,0,43.46,2063.38,0,0
CUS002307,49,two_year,fiber,credit_card,True,6,76.97,3603.19,1,0
CUS002308,37,one_year,fiber,electronic_check,True,1,54.94,2058.39,0,0
CUS002309,5,two_year,none,credit_card,False,1,24.42,121.37,2,0
CUS002310,25,two_year,dsl,bank_transfer,False,4,52.14,1334.21,2,0
CUS002311,39,one_year,fiber,credit_card,False,4,63.51,2394.93,0,0
CUS002312,19,month_to_month,fiber,credit_card,True,5,77.48,1392.69,0,0
CUS002313,5,month_to_month,none,electronic_check,True,3,36.95,193.82,1,1
CUS002314,7,two_year,none,bank_transfer,False,0,9.47,64.66,2,0
CUS002315,21,month_to_month,dsl,electronic_check,True,5,62.89,1359.54,0,1
CUS002316,21,one_year,fiber,mailed_check,False,3,62.02,1269.59,0,0
CUS002317,51,one_year,fiber,mailed_check,True,3,63.78,3309.56,0,0
CUS002318,33,month_to_month,fiber,mailed_check,True,2,63.32,2090.39,1,0
CUS002319,62,two_year,fiber,electronic_check,True,1,48.79,3084.65,0,0
CUS002320,5,month_to_month,fiber,credit_card,True,4,61.77,296.77,3,1
CUS002321,42,month_to_month,dsl,electronic_check,True,3,52.73,2105.87,3,0
CUS002322,6,one_year,dsl,electronic_check,True,2,44.7,249.5,0,1
CUS002323,57,one_year,fiber,electronic_check,True,2,52.04,2782.5,1,1
CUS002324,50,two_year,dsl,credit_card,True,6,66.25,3132.39,0,0
CUS002325,40,month_to_month,fiber,electronic_check,False,0,45.64,1705.02,1,0
CUS002326,13,one_year,dsl,bank_transfer,True,4,53.01,664.19,0,0
CUS002327,22,two_year,fiber,electronic_check,False,3,61.71,1361.62,2,0
CUS002328,7,month_to_month,fiber,bank_transfer,False,6,78.45,540.35,0,1
CUS002329,38,one_year,fiber,credit_card,False,4,69.63,2775.48,1,0
CUS002330,4,two_year,dsl,credit_card,False,1,36.93,149.34,1,0
CUS002331,19,month_to_month,fiber,electronic_check,True,4,70.01,1264.93,0,0
CUS002332,7,month_to_month,none,electronic_check,True,5,48.38,347.51,1,1
CUS002333,1,one_year,dsl,electronic_check,True,6,62.93,,0,0
CUS002334,3,month_to_month,fiber,electronic_check,True,2,56.85,177.89,1,1
CUS002335,2,one_year,fiber,bank_transfer,False,0,52.12,103.26,0,1
CUS002336,7,month_to_month,fiber,electronic_check,True,2,59.49,389.28,1,1
CUS002337,37,one_year,dsl,electronic_check,False,0,31.8,1212.5,2,0
CUS002338,56,month_to_month,dsl,mailed_check,False,3,43.24,2385.92,0,0
CUS002339,67,month_to_month,dsl,electronic_check,True,4,53.5,3489.04,0,0
CUS002340,43,one_year,fiber,credit_card,False,1,50.14,2259.01,3,0
CUS002341,52,two_year,fiber,mailed_check,False,2,60.17,2933.19,1,0
CUS002342,28,month_to_month,fiber,credit_card,True,1,41.97,1223.09,0,1
CUS002343,61,month_to_month,dsl,electronic_check,False,5,62.19,3677.31,0,0
CUS002344,13,month_to_month,none,credit_card,True,0,15.07,184.49,1,0
CUS002345,52,month_to_month,fiber,credit_card,True,3,61.56,3107.98,1,0
CUS002346,39,month_to_month,dsl,bank_transfer,True,0,26.68,1058.52,0,0
CUS002347,29,two_year,dsl,credit_card,True,2,37.45,1082.98,0,0
CUS002348,25,two_year,dsl,bank_transfer,True,2,39.63,1028.4,3,0
CUS002349,5,month_to_month,fiber,mailed_check,True,0,57.08,275.72,0,1
CUS002350,56,month_to_month,fiber,bank_transfer,False,3,60.49,3325.62,0,0
CUS002351,14,month_to_month,dsl,electronic_check,False,6,64.08,836.36,0,1
CUS002352,1,two_year,dsl,credit_card,True,6,58.56,,3,0
CUS002353,70,two_year,dsl,bank_transfer,False,4,52.07,3456.26,0,0
CUS002354,14,month_to_month,fiber,credit_card,True,1,45.22,635.06,0,0
CUS002355,18,month_to_month,fiber,bank_transfer,True,4,67.78,1219.32,2,1
CUS002356,51,one_year,fiber,electronic_check,True,3,59.67,2918.12,2,0
CUS002357,4,month_to_month,dsl,electronic_check,True,4,46.71,191.72,0,0
CUS002358,65,month_to_month,dsl,credit_card,True,4,53.13,3356.99,2,0
CUS002359,22,one_year,fiber,bank_transfer,False,4,65.18,1392.17,0,0
CUS002360,16,month_to_month,dsl,credit_card,True,1,35.57,567.24,1,0
CUS002361,62,month_to_month,dsl,mailed_check,True,0,30.71,1833.32,0,0
CUS002362,69,two_year,none,bank_transfer,True,0,23.94,1591.89,1,0
CUS002363,49,month_to_month,fiber,electronic_check,True,0,47.25,2317.24,0,0
CUS002364,65,month_to_month,fiber,electronic_check,True,5,57.59,3701.6,1,0
CUS002365,64,month_to_month,fiber,electronic_check,False,4,69.92,4253.73,1,0
CUS002366,50,two_year,fiber,bank_transfer,True,4,61.38,3090.64,0,0
CUS002367,12,one_year,fiber,mailed_check,False,2,56.4,638.1,0,0
CUS002368,14,month_to_month,none,credit_card,False,0,23.39,340.9,1,1
CUS002369,38,month_to_month,fiber,mailed_check,False,1,45.27,1752.09,1,0
CUS002370,58,month_to_month,dsl,electronic_check,False,3,44.13,2650.13,0,0
CUS002371,14,two_year,fiber,credit_card,False,3,65.53,863.16,0,0
CUS002372,65,month_to_month,fiber,credit_card,True,3,57.41,3714.17,0,0
CUS002373,53,two_year,dsl,electronic_check,True,5,63.15,3463.4,0,0
CUS002374,62,two_year,fiber,bank_transfer,True,1,53.56,3207.01,2,0
CUS002375,56,one_year,fiber,credit_card,True,5,76.89,4188.68,1,0
CUS002376,37,month_to_month,dsl,mailed_check,True,4,62.19,2224.95,0,0
CUS002377,22,month_to_month,fiber,bank_transfer,False,2,62.02,1377.82,0,0
CUS002378,37,one_year,fiber,electronic_check,False,1,55.51,2112.67,0,0
CUS002379,5,month_to_month,fiber,electronic_check,False,6,85.86,407.11,0,1
CUS002380,38,one_year,none,mailed_check,False,3,36.2,1364.49,1,1
CUS002381,35,month_to_month,none,credit_card,False,4,41.76,1455.99,0,0
CUS002382,66,month_to_month,dsl,electronic_check,True,6,70.42,4686.97,0,0
CUS002383,12,one_year,fiber,electronic_check,False,4,75.25,928.97,0,0
CUS002384,46,month_to_month,dsl,credit_card,True,4,47.73,2247.82,1,0
CUS002385,65,two_year,dsl,electronic_check,False,0,34.73,2326.85,1,0
CUS002386,14,two_year,fiber,credit_card,True,6,73.5,998.03,2,1
CUS002387,51,month_to_month,dsl,credit_card,False,0,35.94,1906.52,1,0
CUS002388,65,month_to_month,fiber,electronic_check,True,0,51.79,3209.68,0,0
CUS002389,10,month_to_month,fiber,electronic_check,True,1,51.27,524.72,2,1
CUS002390,6,one_year,dsl,electronic_check,False,2,43.51,273.82,0,0
CUS002391,11,month_to_month,dsl,electronic_check,False,5,52.25,540.13,0,1
CUS002392,20,one_year,fiber,credit_card,True,5,72.06,1378.4,1,0
CUS002393,38,month_to_month,fiber,bank_transfer,False,5,74.08,2619.3,0,1
CUS002394,35,month_to_month,none,credit_card,False,3,39.67,1448.3,1,0
CUS002395,13,month_to_month,dsl,bank_transfer,True,6,60.48,823.08,1,0
CUS002396,70,month_to_month,fiber,bank_transfer,False,5,75.38,5444.82,1,1
CUS002397,38,month_to_month,none,credit_card,False,3,27.39,1058.68,1,0
CUS002398,67,month_to_month,fiber,mailed_check,True,2,58.58,3830.04,1,0
CUS002399,28,month_to_month,none,electronic_check,False,0,11.08,313.72,0,0
CUS002400,20,one_year,dsl,mailed_check,True,6,61.9,1186.11,1,1
CUS002401,4,month_to_month,dsl,credit_card,True,4,59.37,229.62,3,1
CUS002402,17,two_year,fiber,bank_transfer,True,0,52.29,885.48,0,0
CUS002403,24,two_year,dsl,electronic_check,True,5,57.13,1389.97,1,0
CUS002404,44,month_to_month,fiber,mailed_check,False,3,63.81,2710.43,2,0
CUS002405,40,month_to_month,fiber,credit_card,False,6,79.07,3048.42,1,0
CUS002406,30,month_to_month,dsl,electronic_check,True,3,45.31,1321.6,0,0
CUS002407,43,month_to_month,dsl,credit_card,True,0,30.93,1382.7,1,0
CUS002408,62,month_to_month,fiber,electronic_check,False,1,44.93,2799.56,2,0
CUS002409,23,month_to_month,dsl,mailed_check,False,1,41.31,953.22,0,0
CUS002410,29,month_to_month,fiber,mailed_check,False,0,45.54,1323.78,0,0
CUS002411,62,month_to_month,fiber,mailed_check,False,6,67.98,4251.1,1,0
CUS002412,9,one_year,none,electronic_check,True,6,52.97,486.95,1,0
CUS002413,9,month_to_month,dsl,electronic_check,True,6,57.93,528.79,1,1
CUS002414,59,one_year,fiber,bank_transfer,True,3,65.29,3744.76,2,0
