timestamp,card_id,amount,merchant_category,entry_mode,is_cnp,hour,day_of_week,device_age_days,country_mismatch,n_txn_1h,amount_vs_card_median,is_fraud
2025-01-29 20:39:28.335510584,3030,173.2,gaming,contactless,0,20,2,72,0,0,6.051,0
2025-01-29 20:45:15.040648508,127,181.73,grocery,contactless,0,20,2,44,0,1,26.8,0
2025-01-29 20:57:39.075514041,5644,1.36,restaurant,chip,0,20,2,185,0,0,0.034,0
2025-01-29 20:58:42.136912701,5945,11.81,other,contactless,0,20,2,153,0,0,1.045,0
2025-01-29 20:59:04.351425000,2316,21.53,fuel,chip,0,20,2,197,0,0,1.678,0
2025-01-29 20:59:20.746198155,7503,15.86,pharmacy,contactless,0,20,2,826,0,0,0.982,0
2025-01-29 20:59:38.382607124,8822,56.21,gaming,ecommerce,1,20,2,1,0,0,3.166,0
2025-01-29 21:04:20.228089530,8436,63.25,fuel,ecommerce,1,21,2,0,0,1,5.051,0
2025-01-29 21:12:09.570444171,2496,8.99,pharmacy,contactless,0,21,2,316,0,0,0.644,0
2025-01-29 21:13:27.567517379,1216,27.37,other,ecommerce,1,21,2,33,0,0,1.392,0
2025-01-29 21:17:55.669051264,3390,4.01,electronics,manual,1,21,2,0,0,0,0.143,0
2025-01-29 21:20:52.546918604,3710,484.89,restaurant,chip,0,21,2,599,0,2,38.766,0
2025-01-29 21:23:07.773125259,597,8.87,other,magstripe,0,21,2,822,0,0,0.74,0
2025-01-29 21:30:11.149701724,2798,19.02,grocery,ecommerce,1,21,2,2,0,0,0.318,0
2025-01-29 21:42:34.084806967,3556,7.73,other,ecommerce,1,21,2,45,0,0,0.174,0
2025-01-29 21:48:48.953541097,5322,46.93,restaurant,ecommerce,1,21,2,180,0,0,5.239,0
2025-01-29 21:53:04.228693462,8941,17.38,restaurant,contactless,0,21,2,598,0,2,0.494,0
2025-01-29 22:00:56.395432246,4238,54.0,grocery,ecommerce,1,22,2,1,0,0,4.875,0
2025-01-29 22:01:54.607360725,2557,12.7,travel,chip,0,22,2,871,0,0,0.282,0
2025-01-29 22:05:09.168453346,8882,40.7,grocery,contactless,0,22,2,423,0,1,1.911,0
2025-01-29 22:15:13.757044861,7367,14.63,travel,chip,0,22,2,56,0,0,0.438,0
2025-01-29 22:18:46.063554388,7172,3.55,other,ecommerce,1,22,2,95,0,3,0.271,0
2025-01-29 22:21:21.140185729,663,18.15,grocery,chip,0,22,2,73,0,2,1.19,0
2025-01-29 22:24:12.063844063,2540,2.94,pharmacy,chip,0,22,2,2,0,1,0.117,0
2025-01-29 22:24:40.747797675,8546,8.84,electronics,chip,0,22,2,309,0,0,0.187,0
2025-01-29 22:25:16.220879264,7296,17.48,restaurant,chip,0,22,2,1,0,1,0.472,0
2025-01-29 22:34:46.035820811,7557,13.44,grocery,chip,0,22,2,379,0,0,0.891,0
2025-01-29 22:35:40.953959853,6588,5.75,restaurant,contactless,0,22,2,553,0,4,0.184,0
2025-01-29 22:40:41.437807962,8647,33.19,restaurant,ecommerce,1,22,2,819,0,0,2.551,0
2025-01-29 22:42:52.122048768,4269,2.77,grocery,ecommerce,1,22,2,0,0,0,0.052,0
2025-01-29 22:43:34.415653767,7923,41.94,travel,ecommerce,1,22,2,616,0,1,3.754,0
2025-01-29 22:55:39.990712026,5516,5.42,pharmacy,chip,0,22,2,111,0,1,0.178,0
2025-01-29 23:06:53.534664684,2551,25.27,grocery,ecommerce,1,23,2,824,0,0,1.647,0
2025-01-29 23:08:38.061519712,7855,10.21,other,magstripe,0,23,2,135,0,3,0.423,0
2025-01-29 23:10:03.639117260,2080,23.49,other,ecommerce,1,23,2,390,0,0,1.743,0
2025-01-29 23:16:46.792251236,4790,28.84,grocery,ecommerce,1,23,2,292,0,1,3.487,0
2025-01-29 23:17:34.616457120,2465,4.69,other,chip,0,23,2,486,1,2,0.186,0
2025-01-29 23:21:24.298413070,3834,3.07,grocery,contactless,0,23,2,412,0,0,0.123,0
2025-01-29 23:31:17.497313021,6077,45.77,fuel,contactless,0,23,2,635,0,0,4.02,0
2025-01-29 23:32:35.270683140,1741,4.13,restaurant,contactless,0,23,2,1,0,1,0.107,0
2025-01-29 23:41:11.359505461,7357,43.48,fuel,chip,0,23,2,668,0,0,3.867,0
2025-01-29 23:51:00.169383747,8821,9.64,grocery,ecommerce,1,23,2,873,0,0,0.79,0
2025-01-29 23:55:38.274579572,2245,8.51,fuel,contactless,0,23,2,574,0,0,0.29,0
2025-01-30 00:00:48.949723624,5459,54.97,restaurant,ecommerce,1,0,3,692,0,0,2.269,0
2025-01-30 00:07:09.982885020,5567,19.0,restaurant,chip,0,0,3,2,0,0,0.65,0
2025-01-30 00:10:27.662273278,6239,89.88,grocery,ecommerce,1,0,3,641,0,0,1.346,1
2025-01-30 00:15:20.619313755,6232,257.04,restaurant,ecommerce,1,0,3,1,0,1,23.305,0
2025-01-30 00:16:25.509559777,6001,5.12,fuel,ecommerce,1,0,3,0,0,2,0.142,0
2025-01-30 00:22:34.902829617,4676,12.8,other,chip,0,0,3,864,0,0,0.599,0
2025-01-30 00:28:32.823873181,1408,54.85,grocery,ecommerce,1,0,3,21,0,1,1.492,0
2025-01-30 00:28:49.917227463,7865,77.2,electronics,chip,0,0,3,223,0,1,4.088,0
2025-01-30 00:34:11.803696685,7580,9.88,fuel,chip,0,0,3,868,0,1,0.325,0
2025-01-30 00:34:21.163090903,7157,17.94,grocery,chip,0,0,3,1,0,1,0.712,0
2025-01-30 00:38:49.160359734,5196,18.01,pharmacy,chip,0,0,3,765,0,0,0.934,0
2025-01-30 00:41:43.972761364,738,67.59,gaming,contactless,0,0,3,147,0,1,1.638,1
2025-01-30 00:44:52.733002914,7464,3.6,grocery,ecommerce,1,0,3,113,0,0,0.354,0
2025-01-30 00:48:16.051561349,4091,9.79,fuel,contactless,0,0,3,540,0,2,0.552,0
2025-01-30 00:48:48.774958187,3363,35.38,pharmacy,chip,0,0,3,207,0,0,1.472,0
2025-01-30 00:54:20.504169513,7268,115.98,travel,contactless,0,0,3,811,0,0,4.961,0
2025-01-30 01:00:21.342865794,4874,113.27,grocery,chip,0,1,3,540,0,0,2.496,0
2025-01-30 01:00:58.222556379,8807,17.71,restaurant,manual,1,1,3,112,0,2,0.482,0
2025-01-30 01:07:02.554738787,1378,118.89,grocery,chip,0,1,3,1,0,1,7.793,0
2025-01-30 01:07:07.830269604,1193,13.71,fuel,contactless,0,1,3,741,0,1,2.157,0
2025-01-30 01:09:33.709542644,351,31.28,other,contactless,0,1,3,869,0,2,1.81,0
2025-01-30 01:11:20.640053997,6855,52.64,pharmacy,ecommerce,1,1,3,77,0,2,2.473,0
2025-01-30 01:12:54.040183573,5184,19.7,grocery,contactless,0,1,3,212,0,0,0.371,0
2025-01-30 01:15:39.086102818,3786,25.42,restaurant,ecommerce,1,1,3,80,0,0,1.51,0
2025-01-30 01:16:33.231461942,150,17.79,grocery,contactless,0,1,3,672,0,1,1.036,0
2025-01-30 01:17:57.026952896,311,12.15,other,contactless,0,1,3,856,0,0,0.76,0
2025-01-30 01:26:51.438717836,1290,28.76,other,ecommerce,1,1,3,115,0,1,1.559,0
2025-01-30 01:32:28.763125300,8287,3.21,grocery,chip,0,1,3,2,0,0,0.157,0
2025-01-30 01:32:42.374578526,6054,23.98,restaurant,chip,0,1,3,137,0,0,2.58,0
2025-01-30 01:33:00.845719066,5406,7.92,restaurant,chip,0,1,3,855,0,0,0.662,0
2025-01-30 01:35:12.780942197,2638,4.51,fuel,chip,0,1,3,256,0,0,0.282,0
2025-01-30 01:36:47.846750784,1182,138.92,pharmacy,ecommerce,1,1,3,2,0,0,4.212,0
2025-01-30 01:50:43.194216260,1164,73.92,grocery,ecommerce,1,1,3,273,0,0,3.406,0
2025-01-30 01:51:30.550212665,3483,23.96,restaurant,contactless,0,1,3,782,0,0,0.749,0
2025-01-30 01:52:03.299390411,8427,4.85,electronics,contactless,0,1,3,200,0,0,0.917,0
2025-01-30 02:03:47.352436648,4968,61.76,grocery,contactless,0,2,3,30,0,1,3.843,0
2025-01-30 02:11:32.624645530,3136,21.35,grocery,chip,0,2,3,19,0,0,1.14,0
2025-01-30 02:17:50.357306300,4813,129.84,fuel,contactless,0,2,3,411,0,0,10.266,0
2025-01-30 02:20:26.574415330,3901,6.17,other,magstripe,0,2,3,804,0,0,0.207,0
2025-01-30 02:23:43.038955388,5528,85.23,restaurant,ecommerce,1,2,3,95,0,0,5.543,0
2025-01-30 02:36:12.957527935,7713,18.82,restaurant,ecommerce,1,2,3,710,0,0,1.036,0
2025-01-30 02:40:48.313540302,1832,14.54,restaurant,contactless,0,2,3,162,0,0,0.496,0
2025-01-30 02:51:41.567658246,4129,34.34,grocery,contactless,0,2,3,2,0,0,1.572,0
2025-01-30 03:07:13.501068827,8236,40.53,restaurant,contactless,0,3,3,581,0,1,2.082,0
2025-01-30 03:11:19.001390485,6327,34.79,gaming,contactless,0,3,3,0,0,0,2.038,0
2025-01-30 03:16:00.173579305,5271,34.88,grocery,contactless,0,3,3,179,0,0,1.164,0
2025-01-30 03:18:49.247543449,4940,53.06,fuel,manual,1,3,3,96,0,0,3.097,0
2025-01-30 03:19:44.575722822,520,8.21,restaurant,contactless,0,3,3,211,0,1,0.435,0
2025-01-30 03:23:03.939371152,8922,9.15,fuel,contactless,0,3,3,0,0,0,0.379,0
2025-01-30 03:30:27.639399500,6776,19.48,gaming,contactless,0,3,3,702,0,0,0.946,0
2025-01-30 03:34:02.212910346,4448,4.09,fuel,chip,0,3,3,96,0,0,0.159,0
2025-01-30 03:34:52.510685487,1163,4.91,grocery,ecommerce,1,3,3,483,1,1,0.138,0
2025-01-30 03:39:59.687754740,8965,126.37,electronics,chip,0,3,3,821,0,0,6.974,0
2025-01-30 03:41:06.164140975,3032,46.32,grocery,chip,0,3,3,17,0,0,1.17,0
2025-01-30 03:57:26.474741849,8773,11.25,other,chip,0,3,3,162,0,0,0.983,0
2025-01-30 04:06:24.344882558,2317,6.49,travel,contactless,0,4,3,506,0,0,0.247,0
2025-01-30 04:11:55.388258837,5991,6.41,grocery,ecommerce,1,4,3,466,0,0,0.377,0
2025-01-30 04:18:01.664158433,3380,10.56,electronics,contactless,0,4,3,167,0,0,0.678,0
2025-01-30 04:19:00.513236506,4539,126.76,restaurant,contactless,0,4,3,569,0,0,7.861,0
2025-01-30 04:21:27.420411461,1908,78.33,travel,chip,0,4,3,30,0,1,7.586,0
2025-01-30 04:25:13.490159834,2879,24.04,electronics,chip,0,4,3,281,0,1,1.722,0
2025-01-30 04:36:47.804619922,6275,6.66,other,contactless,0,4,3,718,0,0,0.145,0
2025-01-30 04:37:01.427528024,7435,9.77,other,chip,0,4,3,539,0,1,0.115,0
2025-01-30 04:37:49.843725038,5822,22.42,fuel,contactless,0,4,3,609,0,0,0.938,0
2025-01-30 04:47:21.322606814,920,24.81,other,ecommerce,1,4,3,607,0,1,0.762,0
2025-01-30 04:48:54.902629432,3317,42.45,restaurant,magstripe,0,4,3,13,0,1,1.678,0
2025-01-30 04:49:25.851782988,1410,21.98,fuel,chip,0,4,3,741,0,0,1.838,0
2025-01-30 04:52:18.263934037,4183,10.61,pharmacy,ecommerce,1,4,3,193,0,0,0.275,0
2025-01-30 04:54:50.063805401,5034,121.97,grocery,contactless,0,4,3,280,0,0,5.59,0
2025-01-30 04:57:53.577770350,3598,23.71,restaurant,chip,0,4,3,0,0,0,0.656,0
2025-01-30 04:57:58.853116518,1377,90.56,pharmacy,chip,0,4,3,298,0,1,3.349,0
2025-01-30 05:02:51.938611332,6133,12.07,pharmacy,chip,0,5,3,294,0,0,0.16,0
2025-01-30 05:05:52.722797825,6717,13.45,grocery,contactless,0,5,3,155,0,0,0.629,0
2025-01-30 05:08:52.625005309,3860,10.94,fuel,ecommerce,1,5,3,842,0,0,1.186,0
2025-01-30 05:19:32.094129602,3898,18.72,gaming,ecommerce,1,5,3,399,0,0,2.589,0
2025-01-30 05:20:04.709239725,1675,8.52,travel,ecommerce,1,5,3,423,0,1,0.423,0
2025-01-30 05:21:51.620107664,2385,11.57,grocery,ecommerce,1,5,3,0,0,0,0.188,0
2025-01-30 05:29:14.732801526,5550,23.99,grocery,chip,0,5,3,131,0,0,0.934,0
2025-01-30 05:29:28.635173230,987,7.0,fuel,ecommerce,1,5,3,217,0,1,0.372,0
2025-01-30 05:56:13.949173233,7630,13.88,grocery,chip,0,5,3,130,0,0,0.742,0
2025-01-30 05:57:05.983558184,7037,14.65,fuel,chip,0,5,3,437,0,1,0.724,0
2025-01-30 05:58:42.057308273,8737,28.05,fuel,chip,0,5,3,309,0,0,1.395,0
2025-01-30 06:01:38.225969663,7008,9.37,fuel,chip,0,6,3,1,0,1,0.188,0
2025-01-30 06:02:02.266598471,4303,16.95,pharmacy,contactless,0,6,3,1,0,0,1.124,0
2025-01-30 06:09:06.502585591,90,26.45,grocery,contactless,0,6,3,344,0,2,2.729,0
2025-01-30 06:19:17.907060482,519,13.72,grocery,ecommerce,1,6,3,461,0,3,0.442,0
2025-01-30 06:19:50.051990035,5344,0.6,other,chip,0,6,3,515,0,0,0.025,0
2025-01-30 06:31:02.017043127,3779,14.4,fuel,magstripe,0,6,3,0,0,0,1.111,0
2025-01-30 06:40:57.973469232,3609,41.24,restaurant,contactless,0,6,3,307,1,1,2.021,0
2025-01-30 06:44:47.243906179,3099,25.88,grocery,chip,0,6,3,0,0,2,1.567,0
2025-01-30 06:50:26.927569484,7743,4.8,gaming,ecommerce,1,6,3,885,0,1,0.175,0
2025-01-30 06:52:55.005201746,629,6.11,grocery,chip,0,6,3,174,0,0,0.415,0
2025-01-30 06:55:34.966188224,4830,180.11,fuel,contactless,0,6,3,454,0,1,7.918,0
2025-01-30 06:57:06.003930729,3597,23.55,other,chip,0,6,3,625,0,1,2.015,0
2025-01-30 07:02:26.869547718,2102,7.49,other,ecommerce,1,7,3,154,0,1,0.296,0
2025-01-30 07:03:03.921114240,7522,12.43,fuel,chip,0,7,3,531,0,0,0.302,0
2025-01-30 07:14:22.303064824,5489,7.15,grocery,chip,0,7,3,1,0,0,0.237,0
2025-01-30 07:21:07.846559833,3679,14.53,restaurant,contactless,0,7,3,281,0,0,0.832,0
2025-01-30 07:23:11.706830420,5307,22.64,grocery,contactless,0,7,3,803,0,1,3.201,0
2025-01-30 07:24:12.175117277,8773,64.81,fuel,ecommerce,1,7,3,577,0,1,5.664,0
2025-01-30 07:24:36.213304757,3800,82.57,other,contactless,0,7,3,612,0,0,3.374,0
2025-01-30 07:25:05.371204084,1881,41.0,grocery,contactless,0,7,3,407,1,0,1.279,0
2025-01-30 07:26:15.889588722,3200,55.55,grocery,ecommerce,1,7,3,789,0,1,1.739,0
2025-01-30 07:30:20.302243195,6572,1.31,pharmacy,ecommerce,1,7,3,0,0,1,0.08,0
2025-01-30 07:31:56.227925086,960,4.35,fuel,chip,0,7,3,454,0,0,0.402,0
2025-01-30 07:32:14.855719944,8150,6.99,other,contactless,0,7,3,663,0,0,0.19,0
2025-01-30 07:44:40.039964854,4099,16.34,restaurant,ecommerce,1,7,3,177,0,0,0.504,0
2025-01-30 07:47:50.027366499,5487,97.01,fuel,chip,0,7,3,551,0,0,7.546,0
2025-01-30 07:48:11.109075845,1035,216.85,grocery,magstripe,0,7,3,269,0,0,10.17,0
2025-01-30 07:57:02.995388175,6672,15.09,grocery,contactless,0,7,3,1,0,2,0.993,0
2025-01-30 07:59:58.627585188,7276,18.24,restaurant,chip,0,7,3,767,0,0,1.236,0
2025-01-30 08:04:25.589728676,5614,15.73,fuel,ecommerce,1,8,3,486,0,0,0.969,0
2025-01-30 08:05:22.425727246,3142,13.51,grocery,ecommerce,1,8,3,629,0,2,1.128,0
2025-01-30 08:09:42.132633653,776,59.17,gaming,ecommerce,1,8,3,377,0,0,4.058,0
2025-01-30 08:11:46.029751045,3190,10.56,fuel,contactless,0,8,3,2,0,1,1.262,0
2025-01-30 08:14:31.962254883,3963,10.72,travel,chip,0,8,3,454,0,0,0.713,0
2025-01-30 08:25:07.763447202,2033,14.03,electronics,ecommerce,1,8,3,529,0,1,0.662,0
2025-01-30 08:28:52.950739163,1905,13.12,pharmacy,chip,0,8,3,299,0,1,0.622,0
2025-01-30 08:35:35.787413750,2546,94.26,fuel,ecommerce,1,8,3,265,0,0,3.329,0
2025-01-30 08:35:49.060863202,6967,108.43,restaurant,contactless,0,8,3,380,1,2,4.647,0
2025-01-30 08:36:28.293669309,5144,6.82,pharmacy,ecommerce,1,8,3,175,0,0,0.212,0
2025-01-30 08:38:46.395548951,8193,3.03,fuel,ecommerce,1,8,3,134,0,0,0.096,0
2025-01-30 08:42:44.340461866,3315,4.7,restaurant,chip,0,8,3,12,0,0,0.068,0
2025-01-30 08:43:28.850037967,1614,89.37,other,chip,0,8,3,0,0,0,5.014,0
2025-01-30 08:49:45.053642528,2611,7.61,travel,contactless,0,8,3,735,0,0,0.135,0
2025-01-30 08:57:58.221895813,8880,141.2,grocery,contactless,0,8,3,573,0,0,10.458,0
2025-01-30 08:58:13.592716263,7613,2.87,fuel,ecommerce,1,8,3,640,0,0,0.18,0
2025-01-30 09:02:10.571703990,7913,22.03,grocery,ecommerce,1,9,3,189,0,2,0.708,0
2025-01-30 09:07:40.543734126,1021,34.38,electronics,chip,0,9,3,359,0,0,2.927,0
2025-01-30 09:09:24.065702050,4033,19.64,other,ecommerce,1,9,3,2,0,0,0.903,0
2025-01-30 09:24:07.878462654,3529,41.25,restaurant,ecommerce,1,9,3,605,0,0,1.18,0
2025-01-30 09:28:48.158165845,3320,12.78,pharmacy,ecommerce,1,9,3,42,0,0,0.345,0
2025-01-30 09:30:45.013782138,211,14.47,restaurant,contactless,0,9,3,303,0,1,0.449,0
2025-01-30 09:34:07.484025331,2342,18.64,fuel,ecommerce,1,9,3,491,0,0,0.881,0
2025-01-30 09:36:43.834009210,4743,32.79,travel,contactless,0,9,3,289,0,1,2.17,0
2025-01-30 09:38:37.883243742,3988,29.97,other,contactless,0,9,3,102,0,1,1.45,0
2025-01-30 09:48:58.100136376,1588,30.8,restaurant,chip,0,9,3,197,0,2,0.281,0
2025-01-30 09:49:09.165217727,5119,15.49,travel,chip,0,9,3,748,0,0,0.601,0
2025-01-30 10:07:29.607029438,5326,13.4,restaurant,contactless,0,10,3,592,0,0,0.282,0
2025-01-30 10:08:22.463050245,897,15.99,grocery,contactless,0,10,3,472,0,0,0.334,0
2025-01-30 10:10:03.118586787,3655,12.23,pharmacy,ecommerce,1,10,3,673,0,1,0.336,0
2025-01-30 10:13:19.368768862,7798,223.26,gaming,contactless,0,10,3,42,0,0,10.477,0
2025-01-30 10:20:52.485681966,2111,2.2,restaurant,contactless,0,10,3,165,0,0,0.06,0
2025-01-30 10:21:40.105999925,6486,4.84,fuel,ecommerce,1,10,3,214,0,0,0.156,0
2025-01-30 10:23:18.872794156,1494,29.11,restaurant,contactless,0,10,3,34,0,2,0.768,0
2025-01-30 10:23:38.112494562,697,8.2,fuel,chip,0,10,3,316,0,0,0.851,0
2025-01-30 10:24:31.139274330,7146,4.24,fuel,contactless,0,10,3,831,0,1,0.12,0
2025-01-30 10:25:01.490744734,8496,6.55,fuel,chip,0,10,3,811,0,1,0.618,0
2025-01-30 10:29:00.036841630,4998,89.5,grocery,chip,0,10,3,163,0,1,8.827,0
2025-01-30 10:30:28.619305680,498,33.81,travel,contactless,0,10,3,186,0,0,3.514,0
2025-01-30 10:40:14.372883784,1102,8.03,electronics,contactless,0,10,3,349,0,1,0.513,0
2025-01-30 10:40:16.982691162,1417,37.89,restaurant,chip,0,10,3,295,0,0,2.274,0
2025-01-30 10:47:16.818722630,4068,218.06,grocery,ecommerce,1,10,3,261,0,1,4.498,0
2025-01-30 10:50:05.732046717,4234,10.58,restaurant,contactless,0,10,3,268,0,1,1.501,0
2025-01-30 10:51:10.748674702,2580,24.98,other,ecommerce,1,10,3,732,0,0,2.229,0
2025-01-30 10:56:42.650385153,973,66.13,electronics,chip,0,10,3,599,0,0,2.45,0
2025-01-30 11:02:51.397319138,987,9.73,electronics,chip,0,11,3,49,0,1,0.517,0
2025-01-30 11:03:30.456079815,6399,85.13,electronics,contactless,0,11,3,104,0,0,5.377,0
2025-01-30 11:07:07.164654364,6963,364.82,fuel,contactless,0,11,3,1,0,1,9.857,0
2025-01-30 11:13:34.943553185,5079,14.98,fuel,chip,0,11,3,56,0,2,0.924,0
2025-01-30 11:16:01.801252449,8672,46.31,grocery,chip,0,11,3,879,0,0,1.941,0
2025-01-30 11:21:07.352968125,726,36.73,restaurant,contactless,0,11,3,485,0,0,0.895,0
2025-01-30 11:23:40.811791644,2602,18.55,grocery,contactless,0,11,3,745,0,2,1.501,0
2025-01-30 11:25:23.683115645,360,6.15,pharmacy,chip,0,11,3,680,0,1,0.198,0
2025-01-30 11:35:23.583360845,4733,19.15,grocery,chip,0,11,3,215,0,2,1.534,0
2025-01-30 11:56:15.973932950,1610,80.86,electronics,contactless,0,11,3,263,0,0,3.402,0
2025-01-30 11:58:32.121689359,7933,10.24,grocery,ecommerce,1,11,3,1,0,0,0.968,0
2025-01-30 12:02:23.386389741,1789,21.06,other,contactless,0,12,3,775,0,0,2.101,0
2025-01-30 12:05:17.820865454,1770,8.35,grocery,ecommerce,1,12,3,592,0,1,0.528,0
2025-01-30 12:05:32.236984247,410,77.0,grocery,chip,0,12,3,379,0,1,3.239,0
2025-01-30 12:06:23.021753434,6219,444.29,other,chip,0,12,3,560,0,0,31.838,0
2025-01-30 12:12:20.897316564,186,10.53,fuel,ecommerce,1,12,3,159,0,0,0.631,0
2025-01-30 12:17:03.901162117,6927,7.15,pharmacy,chip,0,12,3,93,0,0,0.655,0
2025-01-30 12:30:11.433028967,3315,7.63,grocery,ecommerce,1,12,3,368,0,0,0.11,0
2025-01-30 12:30:22.104600500,7292,5.97,grocery,magstripe,0,12,3,688,0,1,0.628,0
2025-01-30 12:33:33.126069068,7532,3.15,other,chip,0,12,3,437,0,1,0.443,0
2025-01-30 12:42:28.519814169,3389,63.55,other,magstripe,0,12,3,697,0,1,4.935,0
2025-01-30 12:44:44.526915824,1505,28.64,grocery,chip,0,12,3,818,0,0,0.484,0
2025-01-30 12:48:55.319447219,2366,14.95,pharmacy,ecommerce,1,12,3,697,0,0,0.82,0
2025-01-30 12:53:16.733981428,3667,7.38,other,chip,0,12,3,2,0,0,0.612,0
2025-01-30 12:54:23.867175399,3531,25.47,fuel,ecommerce,1,12,3,663,0,1,1.587,0
2025-01-30 12:59:26.821960805,5304,164.54,restaurant,magstripe,0,12,3,152,0,0,10.555,0
2025-01-30 13:00:41.578457959,1355,6.34,gaming,ecommerce,1,13,3,853,0,0,0.295,0
2025-01-30 13:01:11.423403225,426,7.86,travel,contactless,0,13,3,463,0,1,0.24,0
2025-01-30 13:03:01.628374196,3618,130.09,grocery,contactless,0,13,3,723,0,2,8.945,0
2025-01-30 13:03:23.970434809,2823,108.44,pharmacy,contactless,0,13,3,224,0,0,21.965,0
2025-01-30 13:03:32.428394360,1558,5.09,restaurant,ecommerce,1,13,3,615,0,1,0.204,0
2025-01-30 13:03:51.585386007,2261,46.9,restaurant,chip,0,13,3,778,0,2,1.838,0
2025-01-30 13:06:36.206734707,8405,32.51,restaurant,contactless,0,13,3,376,0,1,2.028,0
2025-01-30 13:18:41.035014775,7005,14.02,other,chip,0,13,3,312,0,1,0.294,0
2025-01-30 13:23:58.840668075,7207,28.59,grocery,contactless,0,13,3,368,0,1,1.197,0
2025-01-30 13:24:29.063722266,2391,6.26,grocery,chip,0,13,3,200,0,0,0.124,0
2025-01-30 13:28:06.985139530,6605,143.73,grocery,contactless,0,13,3,528,0,1,7.424,0
2025-01-30 13:28:49.165079287,5496,51.1,restaurant,contactless,0,13,3,452,0,1,4.229,0
2025-01-30 13:31:05.688318705,8343,34.47,electronics,chip,0,13,3,112,1,0,1.583,0
2025-01-30 13:38:18.341271557,8868,54.22,restaurant,chip,0,13,3,551,0,0,6.367,0
2025-01-30 13:42:22.650612258,6703,50.6,gaming,ecommerce,1,13,3,457,1,0,2.438,0
2025-01-30 13:44:20.166575598,5613,15.28,restaurant,contactless,0,13,3,892,0,2,1.212,0
2025-01-30 13:46:52.534227141,3110,16.25,grocery,contactless,0,13,3,803,1,0,0.536,0
2025-01-30 13:47:29.294865327,6154,11.12,restaurant,contactless,0,13,3,663,0,1,1.555,0
2025-01-30 13:56:24.120955982,2378,6.67,other,contactless,0,13,3,424,0,0,0.432,0
2025-01-30 14:07:11.929253909,3072,16.9,travel,ecommerce,1,14,3,317,0,0,2.01,0
2025-01-30 14:08:48.163609031,945,20.82,grocery,chip,0,14,3,329,0,2,1.19,0
2025-01-30 14:22:05.537717567,3227,10.24,fuel,contactless,0,14,3,447,0,1,0.503,0
2025-01-30 14:22:13.978500464,5489,47.97,restaurant,contactless,0,14,3,467,0,0,1.588,0
2025-01-30 14:26:30.704839513,7914,9.41,grocery,ecommerce,1,14,3,631,0,1,0.323,0
2025-01-30 14:26:34.680236576,2811,53.07,restaurant,ecommerce,1,14,3,1,0,0,1.598,0
2025-01-30 14:29:44.074486442,4798,5.66,pharmacy,chip,0,14,3,65,0,2,0.277,0
2025-01-30 14:30:17.162228720,2820,15.43,other,ecommerce,1,14,3,378,0,2,0.519,0
2025-01-30 14:33:46.804803575,4130,24.22,restaurant,contactless,0,14,3,1,0,1,1.304,0
2025-01-30 14:34:09.019395379,8369,4.34,grocery,chip,0,14,3,512,0,1,0.157,0
2025-01-30 14:34:09.238365813,1522,27.22,restaurant,chip,0,14,3,440,0,1,3.33,0
2025-01-30 14:35:22.090541411,7600,72.77,travel,contactless,0,14,3,196,0,0,3.837,0
2025-01-30 14:42:01.045230112,5994,15.26,travel,chip,0,14,3,849,0,0,1.541,0
2025-01-30 14:44:19.365342731,4502,19.31,electronics,magstripe,0,14,3,757,0,0,1.397,0
2025-01-30 14:53:25.817892947,3228,33.34,grocery,ecommerce,1,14,3,507,0,1,0.527,0
2025-01-30 14:53:45.874742444,7468,12.46,grocery,manual,1,14,3,834,0,0,0.536,0
2025-01-30 14:58:56.786178538,916,1.84,restaurant,chip,0,14,3,253,0,0,0.104,0
2025-01-30 14:59:57.322529191,5208,26.78,restaurant,chip,0,14,3,43,0,1,1.206,0
2025-01-30 15:06:50.972885323,6238,23.4,pharmacy,ecommerce,1,15,3,417,0,1,1.536,0
2025-01-30 15:09:23.510788538,2096,22.47,travel,chip,0,15,3,170,1,0,0.961,0
2025-01-30 15:13:40.933919068,7519,9.2,fuel,contactless,0,15,3,782,0,0,0.973,0
2025-01-30 15:14:47.836944677,3061,55.96,pharmacy,contactless,0,15,3,248,0,1,1.552,0
2025-01-30 15:17:22.619961461,3709,96.13,travel,contactless,0,15,3,400,0,0,1.864,0
2025-01-30 15:18:41.034668240,336,2.83,gaming,ecommerce,1,15,3,597,0,0,0.128,0
2025-01-30 15:20:37.768986107,2361,6.41,fuel,ecommerce,1,15,3,756,0,0,0.235,0
2025-01-30 15:24:37.071878821,791,0.81,grocery,chip,0,15,3,425,0,0,0.109,0
2025-01-30 15:30:17.915214489,4598,30.87,other,chip,0,15,3,315,0,0,0.462,0
2025-01-30 15:31:43.621994991,5940,64.66,grocery,chip,0,15,3,693,0,0,10.493,0
2025-01-30 15:34:58.118478873,4343,67.37,restaurant,chip,0,15,3,246,0,1,2.885,0
2025-01-30 15:43:48.011949509,3879,26.08,grocery,ecommerce,1,15,3,567,0,0,1.753,0
2025-01-30 15:49:11.837039691,5377,120.86,grocery,ecommerce,1,15,3,495,0,3,3.637,0
2025-01-30 15:54:55.725243744,4601,4.07,grocery,chip,0,15,3,1,0,0,0.038,0
2025-01-30 15:55:21.723163375,3396,1.21,restaurant,chip,0,15,3,554,0,2,0.103,0
