policy_id,exposure,driver_age,vehicle_age,vehicle_power,bonus_malus,annual_mileage,area,fuel,coverage,claim_count,claim_cost
POL004922,0.772,40,5.2,103.0,61,16400.0,rural,petrol,third_party,0,0.0
POL004923,0.576,63,3.6,84.0,154,20000.0,urban,diesel,third_party,0,0.0
POL004924,0.669,55,1.6,118.0,126,16500.0,suburban,diesel,comprehensive,0,0.0
POL004925,0.767,57,7.3,134.0,131,8000.0,suburban,diesel,third_party,0,0.0
POL004926,0.932,46,7.2,111.0,64,18000.0,urban,hybrid,comprehensive,0,0.0
POL004927,0.785,47,2.9,132.0,130,6500.0,urban,petrol,third_party,0,0.0
POL004928,0.698,70,5.2,120.0,100,12000.0,urban,petrol,comprehensive,0,0.0
POL004929,0.544,57,7.3,93.0,76,9500.0,suburban,petrol,third_party,0,0.0
POL004930,0.848,52,5.6,157.0,113,22100.0,rural,petrol,comprehensive,0,0.0
POL004931,0.306,67,8.9,99.0,77,6100.0,rural,petrol,comprehensive,0,0.0
POL004932,0.565,62,1.5,87.0,103,9400.0,urban,petrol,comprehensive,0,0.0
POL004933,0.591,42,7.6,167.0,110,7300.0,urban,diesel,third_party,0,0.0
POL004934,0.546,37,8.1,130.0,121,9100.0,suburban,petrol,third_party,0,0.0
POL004935,0.907,82,5.9,134.0,55,13500.0,rural,petrol,comprehensive,0,0.0
POL004936,0.785,45,3.3,191.0,66,12400.0,urban,diesel,comprehensive,0,0.0
POL004937,0.705,79,2.7,125.0,91,10000.0,urban,diesel,comprehensive,0,0.0
POL004938,0.649,56,4.0,98.0,119,13700.0,suburban,hybrid,comprehensive,0,0.0
POL004939,0.836,47,7.7,127.0,69,8900.0,urban,hybrid,comprehensive,0,0.0
POL004940,0.449,56,3.8,136.0,88,15200.0,suburban,electric,third_party,0,0.0
POL004941,0.555,58,10.9,148.0,102,17600.0,rural,diesel,comprehensive,0,0.0
POL004942,0.753,49,3.2,96.0,76,20400.0,rural,petrol,comprehensive,0,0.0
POL004943,0.903,73,7.9,100.0,123,4200.0,rural,petrol,third_party,0,0.0
POL004944,0.432,60,5.7,93.0,117,6800.0,urban,petrol,third_party,0,0.0
POL004945,0.667,85,2.9,143.0,135,17300.0,urban,petrol,third_party,0,0.0
POL004946,0.626,74,15.8,92.0,78,15700.0,urban,diesel,comprehensive,0,0.0
POL004947,0.61,84,7.9,183.0,77,21800.0,suburban,petrol,comprehensive,0,0.0
POL004948,0.496,68,7.0,119.0,104,7900.0,urban,diesel,third_party,0,0.0
POL004949,0.387,75,3.4,58.0,57,4200.0,urban,petrol,third_party,0,0.0
POL004950,0.938,30,2.6,114.0,111,12000.0,urban,petrol,comprehensive,0,0.0
POL004951,0.713,50,9.8,128.0,75,1600.0,suburban,petrol,comprehensive,0,0.0
POL004952,0.616,61,19.0,134.0,199,12000.0,suburban,hybrid,third_party,0,0.0
POL004953,0.886,69,6.6,125.0,79,14200.0,rural,hybrid,comprehensive,0,0.0
POL004954,0.665,58,8.7,108.0,67,2300.0,suburban,electric,third_party,0,0.0
POL004955,0.488,61,8.8,85.0,103,2300.0,urban,petrol,comprehensive,0,0.0
POL004956,0.829,55,6.6,116.0,94,12100.0,urban,petrol,third_party,0,0.0
POL004957,0.848,41,4.2,91.0,142,17700.0,rural,diesel,comprehensive,1,4444.3
POL004958,0.772,76,7.8,98.0,117,15100.0,urban,diesel,third_party,0,0.0
POL004959,0.642,46,0.7,126.0,77,14500.0,urban,diesel,comprehensive,0,0.0
POL004960,0.666,46,4.6,59.0,149,5200.0,suburban,hybrid,third_party,0,0.0
POL004961,0.334,47,3.3,152.0,182,14200.0,urban,petrol,third_party,1,1349.04
POL004962,0.667,52,5.9,160.0,85,14100.0,suburban,diesel,third_party,0,0.0
POL004963,0.806,76,12.2,156.0,133,17600.0,suburban,petrol,third_party,1,873.34
POL004964,0.888,53,2.0,105.0,61,15100.0,urban,hybrid,comprehensive,0,0.0
POL004965,0.729,61,2.9,131.0,84,11500.0,urban,diesel,comprehensive,0,0.0
POL004966,0.832,57,8.0,77.0,118,13600.0,urban,diesel,comprehensive,0,0.0
POL004967,0.789,60,9.8,90.0,102,21900.0,urban,diesel,comprehensive,0,0.0
POL004968,0.679,66,5.5,151.0,65,15900.0,urban,diesel,comprehensive,0,0.0
POL004969,0.97,60,1.4,129.0,96,11800.0,urban,petrol,comprehensive,0,0.0
POL004970,0.691,42,7.2,94.0,68,11400.0,suburban,petrol,comprehensive,0,0.0
POL004971,0.852,51,6.5,87.0,100,5600.0,urban,electric,comprehensive,0,0.0
POL004972,0.676,54,4.7,79.0,91,9200.0,rural,petrol,comprehensive,0,0.0
POL004973,0.919,46,7.0,105.0,95,11000.0,urban,petrol,third_party,1,1186.08
POL004974,0.842,76,5.5,125.0,125,9500.0,urban,diesel,comprehensive,1,1375.62
POL004975,0.598,59,1.2,147.0,59,19900.0,rural,diesel,comprehensive,0,0.0
POL004976,0.543,84,1.6,132.0,119,17500.0,rural,hybrid,comprehensive,0,0.0
POL004977,0.616,65,5.0,103.0,90,14400.0,urban,petrol,comprehensive,0,0.0
POL004978,0.837,41,11.8,64.0,86,11400.0,urban,petrol,third_party,0,0.0
POL004979,0.753,51,6.5,86.0,118,16300.0,urban,diesel,third_party,0,0.0
POL004980,0.526,41,2.5,104.0,89,11600.0,urban,petrol,third_party,0,0.0
POL004981,0.941,53,12.1,138.0,96,19500.0,urban,petrol,comprehensive,0,0.0
POL004982,0.844,37,10.4,133.0,97,13800.0,urban,petrol,comprehensive,0,0.0
POL004983,0.779,57,13.1,64.0,230,11700.0,urban,petrol,comprehensive,0,0.0
POL004984,0.747,40,5.4,45.0,90,16000.0,urban,petrol,comprehensive,0,0.0
POL004985,0.811,84,1.3,130.0,105,13800.0,rural,hybrid,third_party,0,0.0
POL004986,0.826,60,2.0,144.0,73,17200.0,urban,hybrid,third_party,0,0.0
POL004987,0.928,43,9.3,145.0,90,14800.0,suburban,hybrid,third_party,0,0.0
POL004988,0.172,51,2.7,140.0,144,7400.0,urban,petrol,comprehensive,0,0.0
POL004989,0.425,51,1.1,73.0,142,6600.0,rural,petrol,comprehensive,0,0.0
POL004990,0.541,92,8.7,134.0,87,19700.0,suburban,hybrid,comprehensive,0,0.0
POL004991,0.645,64,7.6,108.0,205,11200.0,rural,petrol,comprehensive,0,0.0
POL004992,0.742,75,0.9,157.0,65,18500.0,rural,diesel,comprehensive,0,0.0
POL004993,0.544,38,5.2,117.0,177,12400.0,suburban,diesel,third_party,0,0.0
POL004994,0.606,66,8.7,46.0,88,22200.0,suburban,petrol,comprehensive,0,0.0
POL004995,0.636,84,6.6,86.0,153,17400.0,suburban,petrol,comprehensive,0,0.0
POL004996,0.472,73,8.3,64.0,141,11500.0,urban,petrol,third_party,0,0.0
POL004997,0.346,38,14.6,58.0,151,3500.0,urban,petrol,comprehensive,0,0.0
POL004998,0.656,62,0.2,125.0,80,15700.0,urban,petrol,third_party,0,0.0
POL004999,0.568,84,11.8,170.0,134,8400.0,rural,petrol,third_party,0,0.0
POL005000,0.822,45,9.8,82.0,154,11900.0,rural,petrol,third_party,0,0.0
POL005001,0.837,40,6.5,125.0,160,16200.0,rural,diesel,comprehensive,0,0.0
POL005002,0.5,60,4.0,114.0,69,18300.0,suburban,diesel,third_party,0,0.0
POL005003,0.718,92,1.2,125.0,154,6200.0,urban,diesel,third_party,1,333.07
POL005004,0.899,73,9.7,78.0,130,6000.0,urban,petrol,comprehensive,1,621.85
POL005005,0.552,70,3.1,103.0,73,9800.0,suburban,petrol,third_party,0,0.0
POL005006,0.884,50,1.2,145.0,147,9100.0,rural,hybrid,comprehensive,0,0.0
POL005007,0.925,55,12.6,84.0,187,12100.0,suburban,petrol,third_party,0,0.0
POL005008,0.678,65,1.0,109.0,102,13900.0,rural,hybrid,comprehensive,0,0.0
POL005009,0.876,69,10.2,71.0,148,9700.0,urban,petrol,comprehensive,1,772.38
POL005010,0.707,83,4.2,49.0,83,14000.0,urban,petrol,comprehensive,0,0.0
POL005011,0.938,73,10.5,128.0,97,12300.0,rural,hybrid,comprehensive,0,0.0
POL005012,0.678,51,15.9,101.0,88,19000.0,suburban,hybrid,third_party,0,0.0
POL005013,0.536,47,11.5,131.0,77,4000.0,rural,petrol,third_party,0,0.0
POL005014,0.714,51,10.5,134.0,153,9900.0,suburban,petrol,third_party,0,0.0
POL005015,0.919,67,6.1,164.0,120,14700.0,suburban,hybrid,comprehensive,1,631.26
POL005016,0.651,56,4.5,113.0,64,9700.0,urban,diesel,third_party,0,0.0
POL005017,0.507,49,9.5,145.0,135,9800.0,urban,diesel,comprehensive,0,0.0
POL005018,0.826,76,3.9,145.0,96,11400.0,urban,petrol,comprehensive,0,0.0
POL005019,0.793,55,6.3,74.0,105,6900.0,suburban,diesel,comprehensive,0,0.0
POL005020,0.594,70,4.9,84.0,74,12300.0,rural,petrol,third_party,0,0.0
POL005021,0.817,66,4.8,101.0,133,9900.0,suburban,petrol,third_party,0,0.0
POL005022,0.601,58,1.4,113.0,90,14300.0,suburban,diesel,third_party,0,0.0
POL005023,0.255,42,6.0,165.0,90,7200.0,urban,hybrid,comprehensive,0,0.0
POL005024,0.859,50,11.4,77.0,118,10000.0,rural,petrol,comprehensive,0,0.0
POL005025,0.767,83,6.8,167.0,59,6100.0,urban,diesel,third_party,0,0.0
POL005026,0.414,43,3.8,117.0,140,10900.0,urban,petrol,third_party,0,0.0
POL005027,0.725,70,7.6,82.0,146,13900.0,rural,diesel,comprehensive,0,0.0
POL005028,0.868,42,10.0,114.0,92,14900.0,suburban,hybrid,comprehensive,0,0.0
POL005029,0.743,59,9.4,120.0,178,14200.0,urban,hybrid,third_party,0,0.0
POL005030,0.198,54,2.6,138.0,148,11500.0,rural,hybrid,comprehensive,0,0.0
POL005031,0.625,50,4.1,194.0,54,8100.0,suburban,diesel,third_party,0,0.0
POL005032,0.945,41,18.8,128.0,118,17200.0,urban,petrol,third_party,0,0.0
POL005033,0.957,69,15.3,195.0,124,13600.0,urban,diesel,comprehensive,0,0.0
POL005034,0.654,67,15.5,114.0,165,12700.0,urban,electric,third_party,0,0.0
POL005035,0.744,39,10.9,71.0,123,20300.0,suburban,electric,third_party,0,0.0
POL005036,0.68,82,4.9,81.0,101,9000.0,urban,hybrid,comprehensive,0,0.0
POL005037,0.951,81,14.8,86.0,82,20700.0,suburban,diesel,comprehensive,0,0.0
POL005038,0.614,45,7.7,111.0,123,15100.0,urban,hybrid,comprehensive,0,0.0
POL005039,0.595,72,1.1,113.0,93,15300.0,urban,diesel,comprehensive,0,0.0
POL005040,0.616,78,10.7,68.0,77,14900.0,rural,hybrid,third_party,0,0.0
POL005041,0.904,43,7.0,126.0,197,20000.0,suburban,diesel,comprehensive,0,0.0
POL005042,0.856,91,2.5,130.0,104,15200.0,urban,diesel,third_party,0,0.0
POL005043,0.877,44,9.0,144.0,82,9200.0,suburban,petrol,third_party,0,0.0
POL005044,0.943,51,9.5,126.0,77,19300.0,suburban,diesel,comprehensive,1,1306.74
POL005045,0.4,82,6.6,145.0,161,17900.0,urban,diesel,comprehensive,1,1479.68
POL005046,0.817,45,20.8,167.0,201,9800.0,suburban,petrol,comprehensive,0,0.0
POL005047,0.55,45,3.4,112.0,131,4100.0,suburban,electric,third_party,0,0.0
POL005048,0.927,54,6.1,64.0,139,17000.0,rural,diesel,comprehensive,1,132.5
POL005049,0.791,46,4.3,112.0,57,9700.0,suburban,hybrid,comprehensive,0,0.0
POL005050,0.599,47,5.8,128.0,70,16200.0,urban,petrol,third_party,0,0.0
POL005051,0.681,74,7.6,106.0,125,15600.0,urban,petrol,third_party,0,0.0
POL005052,0.604,90,10.4,92.0,157,9700.0,rural,diesel,comprehensive,0,0.0
POL005053,0.433,49,4.6,58.0,85,7000.0,urban,diesel,third_party,0,0.0
POL005054,0.865,57,8.8,93.0,76,11300.0,suburban,diesel,third_party,0,0.0
POL005055,0.742,53,2.7,63.0,103,17800.0,urban,petrol,comprehensive,1,2437.74
POL005056,0.809,64,4.4,131.0,83,16100.0,urban,electric,third_party,0,0.0
POL005057,0.469,48,12.7,140.0,135,8200.0,rural,petrol,comprehensive,0,0.0
POL005058,0.509,51,2.4,101.0,149,14600.0,urban,petrol,comprehensive,0,0.0
POL005059,0.78,56,6.9,151.0,84,8400.0,urban,petrol,comprehensive,0,0.0
POL005060,0.505,85,7.4,119.0,128,6800.0,suburban,petrol,third_party,0,0.0
POL005061,0.822,64,11.3,116.0,99,10300.0,suburban,petrol,comprehensive,0,0.0
POL005062,0.677,72,6.7,111.0,121,16600.0,rural,petrol,comprehensive,0,0.0
POL005063,0.64,68,11.9,124.0,74,19100.0,suburban,diesel,comprehensive,0,0.0
POL005064,0.536,56,4.6,137.0,71,2400.0,rural,diesel,third_party,0,0.0
POL005065,0.522,52,3.0,141.0,131,2400.0,suburban,petrol,comprehensive,0,0.0
POL005066,0.754,65,9.3,93.0,138,16600.0,urban,hybrid,third_party,0,0.0
POL005067,0.46,54,7.9,169.0,160,15000.0,urban,diesel,third_party,1,1495.94
POL005068,0.715,44,5.8,112.0,112,12300.0,urban,petrol,comprehensive,0,0.0
POL005069,0.774,50,1.1,93.0,91,4900.0,urban,petrol,third_party,0,0.0
POL005070,0.853,51,2.4,84.0,142,7900.0,urban,petrol,comprehensive,0,0.0
POL005071,0.916,79,11.6,146.0,152,16400.0,suburban,electric,comprehensive,0,0.0
POL005072,0.823,61,2.8,120.0,63,6800.0,suburban,diesel,comprehensive,0,0.0
POL005073,0.763,53,13.1,117.0,64,11200.0,rural,diesel,third_party,0,0.0
POL005074,0.666,65,4.1,70.0,76,15300.0,urban,petrol,comprehensive,0,0.0
POL005075,0.8,42,4.5,150.0,68,15900.0,urban,petrol,third_party,0,0.0
POL005076,0.269,68,1.9,181.0,157,11000.0,rural,petrol,comprehensive,0,0.0
POL005077,0.856,64,13.5,45.0,78,15300.0,urban,petrol,comprehensive,1,290.11
POL005078,0.413,49,4.9,129.0,82,7800.0,suburban,diesel,third_party,0,0.0
POL005079,0.843,58,18.9,100.0,104,4900.0,urban,hybrid,comprehensive,0,0.0
POL005080,0.864,61,15.2,90.0,108,13800.0,urban,petrol,comprehensive,0,0.0
POL005081,0.859,52,9.1,171.0,87,2500.0,rural,petrol,comprehensive,0,0.0
POL005082,0.676,82,3.0,137.0,75,21700.0,rural,petrol,third_party,0,0.0
POL005083,0.83,41,17.9,75.0,120,15200.0,suburban,petrol,comprehensive,0,0.0
POL005084,0.803,40,7.0,102.0,90,9300.0,suburban,diesel,comprehensive,0,0.0
POL005085,0.925,38,2.9,95.0,125,18200.0,suburban,petrol,comprehensive,1,1956.73
POL005086,0.807,49,7.7,86.0,129,10300.0,urban,petrol,comprehensive,0,0.0
POL005087,0.713,52,11.7,95.0,84,13400.0,suburban,petrol,comprehensive,0,0.0
POL005088,0.536,49,0.9,123.0,96,11300.0,suburban,petrol,third_party,0,0.0
POL005089,0.556,51,5.1,118.0,77,19400.0,rural,diesel,comprehensive,0,0.0
POL005090,0.485,34,2.4,161.0,218,12300.0,urban,petrol,comprehensive,1,1496.52
POL005091,0.68,61,9.9,77.0,66,13100.0,suburban,petrol,comprehensive,0,0.0
POL005092,0.632,80,13.9,111.0,122,7400.0,suburban,petrol,comprehensive,0,0.0
POL005093,0.974,65,8.0,99.0,123,6400.0,urban,diesel,third_party,0,0.0
POL005094,0.49,51,13.8,182.0,110,12400.0,suburban,petrol,comprehensive,0,0.0
POL005095,0.643,47,6.2,108.0,59,3100.0,suburban,diesel,comprehensive,0,0.0
POL005096,0.627,66,8.4,91.0,61,16800.0,rural,petrol,comprehensive,0,0.0
POL005097,0.878,73,9.9,141.0,94,6900.0,urban,diesel,third_party,0,0.0
POL005098,0.729,46,6.9,155.0,65,16200.0,urban,hybrid,third_party,0,0.0
POL005099,0.806,58,3.8,102.0,90,19200.0,suburban,petrol,comprehensive,0,0.0
POL005100,0.569,84,3.5,86.0,134,16900.0,suburban,diesel,comprehensive,0,0.0
POL005101,0.84,35,7.1,91.0,96,18600.0,suburban,petrol,third_party,0,0.0
POL005102,0.872,57,8.9,119.0,82,14000.0,rural,hybrid,comprehensive,0,0.0
POL005103,0.708,91,4.5,69.0,107,4400.0,urban,petrol,comprehensive,0,0.0
POL005104,0.615,62,4.3,123.0,99,13000.0,urban,petrol,third_party,1,119.13
POL005105,0.688,61,10.5,127.0,130,1000.0,urban,petrol,comprehensive,0,0.0
POL005106,0.825,66,4.3,109.0,131,13600.0,urban,diesel,comprehensive,0,0.0
POL005107,0.752,53,1.3,81.0,87,17000.0,urban,diesel,comprehensive,0,0.0
POL005108,0.718,52,7.4,113.0,114,9100.0,suburban,petrol,comprehensive,0,0.0
POL005109,0.621,42,1.2,53.0,121,14700.0,rural,petrol,third_party,0,0.0
POL005110,0.442,63,9.3,138.0,78,10000.0,rural,electric,comprehensive,0,0.0
POL005111,0.221,57,8.5,45.0,101,17000.0,urban,petrol,comprehensive,0,0.0
POL005112,0.861,51,5.9,120.0,159,17300.0,urban,petrol,comprehensive,0,0.0
POL005113,0.73,54,7.6,146.0,94,8500.0,rural,diesel,third_party,0,0.0
POL005114,0.556,60,1.6,147.0,92,8200.0,urban,diesel,third_party,0,0.0
POL005115,0.661,36,7.5,87.0,145,9600.0,urban,petrol,third_party,0,0.0
POL005116,0.643,53,8.7,76.0,159,18000.0,urban,petrol,comprehensive,0,0.0
POL005117,0.627,33,5.7,103.0,70,12000.0,suburban,petrol,third_party,0,0.0
POL005118,0.757,47,7.3,93.0,61,10900.0,suburban,hybrid,third_party,0,0.0
POL005119,0.909,62,7.0,164.0,143,17400.0,urban,petrol,comprehensive,0,0.0
POL005120,0.85,61,2.4,140.0,59,17100.0,urban,hybrid,third_party,0,0.0
POL005121,0.735,59,4.1,127.0,81,8400.0,suburban,petrol,comprehensive,0,0.0
POL005122,0.454,44,1.7,106.0,86,5100.0,urban,diesel,comprehensive,0,0.0
POL005123,0.628,47,8.9,129.0,139,6300.0,urban,petrol,comprehensive,0,0.0
POL005124,0.88,37,6.6,78.0,155,7300.0,urban,petrol,third_party,0,0.0
POL005125,0.517,92,3.4,150.0,79,8700.0,suburban,petrol,third_party,0,0.0
POL005126,0.98,43,5.6,107.0,111,6500.0,urban,hybrid,comprehensive,0,0.0
POL005127,0.759,62,3.5,72.0,145,12700.0,rural,diesel,third_party,0,0.0
POL005128,0.719,71,9.1,122.0,85,11600.0,rural,diesel,comprehensive,0,0.0
POL005129,0.847,61,6.2,45.0,176,6500.0,suburban,diesel,third_party,0,0.0
POL005130,0.45,50,3.3,108.0,187,2000.0,urban,petrol,comprehensive,0,0.0
POL005131,0.827,39,10.2,107.0,144,10500.0,rural,hybrid,third_party,0,0.0
POL005132,0.896,60,5.4,98.0,90,9300.0,urban,diesel,comprehensive,0,0.0
POL005133,0.696,43,6.2,134.0,140,19800.0,suburban,petrol,comprehensive,0,0.0
POL005134,0.781,55,9.9,167.0,107,11300.0,urban,diesel,comprehensive,0,0.0
POL005135,0.615,73,5.7,91.0,99,13600.0,suburban,diesel,third_party,0,0.0
POL005136,0.545,49,11.6,147.0,91,20400.0,urban,petrol,comprehensive,0,0.0
POL005137,0.65,50,4.5,137.0,81,15700.0,urban,electric,third_party,0,0.0
POL005138,0.597,61,1.7,92.0,98,21600.0,suburban,diesel,third_party,0,0.0
POL005139,0.85,44,2.6,105.0,128,6800.0,suburban,diesel,comprehensive,0,0.0
POL005140,0.805,68,2.9,93.0,65,13000.0,suburban,diesel,third_party,0,0.0
POL005141,0.763,50,9.9,94.0,92,17600.0,urban,petrol,comprehensive,0,0.0
POL005142,0.475,54,3.5,139.0,66,11900.0,urban,diesel,third_party,0,0.0
POL005143,0.683,44,7.0,103.0,113,11200.0,urban,petrol,comprehensive,0,0.0
POL005144,0.842,70,10.0,125.0,110,13200.0,suburban,petrol,comprehensive,0,0.0
POL005145,0.909,61,15.6,141.0,118,11300.0,rural,hybrid,comprehensive,0,0.0
POL005146,0.816,39,3.0,172.0,121,14800.0,suburban,hybrid,comprehensive,0,0.0
POL005147,0.859,35,4.2,90.0,128,20500.0,rural,hybrid,comprehensive,0,0.0
POL005148,0.82,92,1.6,131.0,129,16700.0,rural,hybrid,comprehensive,0,0.0
POL005149,0.666,59,11.7,61.0,66,10600.0,urban,petrol,third_party,0,0.0
POL005150,0.893,39,11.3,135.0,89,14400.0,suburban,petrol,third_party,0,0.0
POL005151,0.806,45,1.4,73.0,111,14600.0,suburban,diesel,comprehensive,0,0.0
POL005152,0.47,41,15.8,144.0,92,15100.0,suburban,diesel,third_party,0,0.0
POL005153,0.963,71,3.3,85.0,95,17700.0,suburban,hybrid,comprehensive,0,0.0
POL005154,0.876,85,10.5,148.0,219,12600.0,rural,diesel,third_party,0,0.0
POL005155,0.872,36,4.2,98.0,101,3500.0,urban,hybrid,third_party,1,1112.19
POL005156,0.778,53,8.3,114.0,118,11100.0,urban,diesel,third_party,0,0.0
POL005157,0.814,43,11.5,161.0,118,7900.0,rural,hybrid,comprehensive,0,0.0
POL005158,0.726,62,10.1,124.0,92,13900.0,urban,petrol,third_party,2,1730.86
POL005159,0.693,69,5.6,81.0,103,12600.0,urban,diesel,third_party,0,0.0
POL005160,0.844,58,1.2,146.0,89,13400.0,suburban,petrol,comprehensive,0,0.0
POL005161,0.748,65,3.9,62.0,83,12200.0,rural,electric,third_party,0,0.0
POL005162,0.828,66,8.5,87.0,112,1000.0,rural,petrol,comprehensive,0,0.0
POL005163,0.69,67,3.4,105.0,112,12700.0,rural,electric,comprehensive,0,0.0
POL005164,0.951,46,3.8,138.0,82,16300.0,urban,petrol,third_party,0,0.0
POL005165,0.59,53,2.8,120.0,74,16500.0,urban,hybrid,comprehensive,0,0.0
POL005166,0.681,45,3.6,143.0,104,13500.0,rural,petrol,comprehensive,0,0.0
POL005167,0.949,64,4.7,120.0,60,15900.0,urban,diesel,comprehensive,1,1000.46
POL005168,0.631,73,6.9,94.0,98,9000.0,urban,petrol,third_party,0,0.0
POL005169,0.928,32,2.6,169.0,79,12300.0,urban,petrol,comprehensive,0,0.0
POL005170,0.835,46,1.7,53.0,119,3900.0,urban,petrol,comprehensive,0,0.0
POL005171,0.715,39,3.2,112.0,109,2000.0,suburban,hybrid,comprehensive,0,0.0
POL005172,0.761,47,1.5,45.0,56,9800.0,rural,petrol,third_party,0,0.0
POL005173,0.922,78,11.2,131.0,197,11900.0,suburban,hybrid,third_party,0,0.0
POL005174,0.794,43,6.4,141.0,79,3900.0,urban,petrol,comprehensive,0,0.0
POL005175,0.544,86,1.6,72.0,107,11300.0,suburban,petrol,third_party,0,0.0
POL005176,0.745,56,3.6,129.0,77,9800.0,rural,hybrid,third_party,0,0.0
POL005177,0.924,60,8.7,115.0,189,12500.0,suburban,petrol,comprehensive,0,0.0
POL005178,0.534,47,10.2,139.0,162,6700.0,rural,petrol,comprehensive,0,0.0
POL005179,0.373,48,1.6,108.0,102,7500.0,urban,hybrid,third_party,0,0.0
POL005180,0.903,67,10.2,128.0,80,17200.0,urban,diesel,comprehensive,0,0.0
POL005181,0.536,75,2.5,119.0,94,8300.0,suburban,hybrid,third_party,0,0.0
POL005182,0.758,45,7.2,187.0,93,16600.0,urban,hybrid,third_party,1,1339.46
POL005183,0.899,64,2.0,119.0,101,1000.0,urban,petrol,third_party,0,0.0
POL005184,0.82,53,8.1,150.0,80,14200.0,urban,petrol,comprehensive,0,0.0
POL005185,0.248,49,1.0,97.0,117,15400.0,suburban,hybrid,comprehensive,0,0.0
POL005186,0.482,57,1.0,187.0,76,14100.0,rural,petrol,comprehensive,0,0.0
POL005187,0.794,56,3.4,144.0,73,20900.0,suburban,petrol,comprehensive,0,0.0
POL005188,0.894,41,3.4,45.0,67,15500.0,suburban,petrol,third_party,0,0.0
POL005189,0.758,43,3.1,133.0,104,14800.0,suburban,electric,third_party,1,1306.17
POL005190,0.711,42,2.5,147.0,72,9500.0,urban,hybrid,comprehensive,0,0.0
POL005191,0.381,58,8.2,135.0,121,8100.0,urban,diesel,comprehensive,0,0.0
POL005192,0.452,71,4.9,153.0,117,12000.0,suburban,petrol,third_party,0,0.0
POL005193,0.491,60,3.8,82.0,66,11000.0,urban,petrol,comprehensive,0,0.0
POL005194,0.686,54,8.5,119.0,66,6400.0,urban,petrol,comprehensive,0,0.0
POL005195,0.815,51,18.2,101.0,56,4500.0,suburban,petrol,comprehensive,0,0.0
POL005196,0.595,64,10.7,96.0,88,12500.0,urban,petrol,comprehensive,0,0.0
POL005197,0.667,55,4.8,91.0,116,14300.0,urban,diesel,third_party,0,0.0
POL005198,0.803,30,2.4,95.0,92,15400.0,rural,diesel,comprehensive,0,0.0
POL005199,0.833,73,4.9,141.0,118,19900.0,urban,diesel,third_party,0,0.0
POL005200,0.801,72,18.8,125.0,98,19200.0,rural,hybrid,comprehensive,0,0.0
POL005201,0.827,52,8.3,94.0,134,17300.0,urban,petrol,comprehensive,0,0.0
POL005202,0.803,53,10.6,144.0,103,9400.0,suburban,petrol,third_party,0,0.0
POL005203,0.907,63,10.4,96.0,77,15100.0,suburban,petrol,comprehensive,0,0.0
POL005204,0.708,45,1.8,103.0,119,12700.0,rural,hybrid,comprehensive,0,0.0
POL005205,0.806,47,5.2,110.0,73,10700.0,urban,petrol,comprehensive,0,0.0
POL005206,0.698,60,5.4,74.0,74,17600.0,suburban,petrol,comprehensive,0,0.0
POL005207,0.915,41,4.0,121.0,95,12900.0,urban,diesel,third_party,0,0.0
POL005208,0.574,67,2.1,107.0,181,14200.0,rural,diesel,third_party,2,2109.66
POL005209,0.584,69,2.0,98.0,89,14800.0,suburban,petrol,comprehensive,0,0.0
POL005210,0.617,60,18.9,78.0,107,17700.0,suburban,petrol,comprehensive,0,0.0
POL005211,0.688,47,6.4,105.0,140,6300.0,rural,petrol,comprehensive,0,0.0
POL005212,0.759,69,2.6,155.0,113,13300.0,suburban,petrol,comprehensive,0,0.0
POL005213,0.443,36,11.6,101.0,120,13500.0,rural,diesel,comprehensive,0,0.0
POL005214,0.618,67,8.7,146.0,90,11000.0,suburban,diesel,comprehensive,0,0.0
POL005215,0.901,62,3.8,93.0,131,15400.0,suburban,petrol,comprehensive,0,0.0
POL005216,0.748,56,5.5,91.0,72,16100.0,urban,diesel,third_party,0,0.0
POL005217,0.737,77,7.4,109.0,129,4900.0,urban,petrol,comprehensive,0,0.0
POL005218,0.697,72,6.1,115.0,94,12500.0,rural,petrol,comprehensive,0,0.0
POL005219,0.817,38,6.2,92.0,87,11400.0,suburban,petrol,comprehensive,0,0.0
POL005220,0.544,57,6.7,125.0,87,10800.0,suburban,electric,comprehensive,0,0.0
POL005221,0.691,43,3.3,145.0,131,14900.0,suburban,diesel,comprehensive,0,0.0
POL005222,0.809,42,11.7,180.0,190,16600.0,rural,hybrid,comprehensive,0,0.0
POL005223,0.676,53,2.9,71.0,114,6400.0,urban,petrol,comprehensive,0,0.0
